WikiId,First name,Last name,Street count
Tadeusz_Buk,Tadeusz,Buk,1
Henryk_Gontarz,Henryk,Gontarz,1
Stanisław_Michalak,Stanisław,Michalak,1
Józef_Nowakowski,Józef,Nowakowski,1
Ryszard_Goliasz,Ryszard,Goliasz,1
Peter_Fraser,Peter,Fraser,1
Michał_Pazio,Michał,Pazio,1
Aleksander_Kupczyński,Aleksander,Kupczyński,1
Roman_Landowski,Roman,Landowski,1
Eleonora_Szyszkowicz,Eleonora,Szyszkowicz,1
Zdzisław_Sobierajski,Zdzisław,Sobierajski,1
Eugeniusz_Krajewski,Eugeniusz,Krajewski,1
Bolesław_Czuchajowski,Bolesław,Czuchajowski,1
Wojciech_Turowski,Wojciech,Turowski,1
Irena_Jurgielewiczowej,Irena,Jurgielewiczowej,1
Jan_Kowalski,Jan,Kowalski,1
August_Kośnego,August,Kośnego,1
Ryszard_Siennicki,Ryszard,Siennicki,1
Michał_Żebrowski,Michał,Żebrowski,1
Karol_Baliński,Karol,Baliński,1
Ignacy_Serdecki,Ignacy,Serdecki,1
Józef_Kurzawski,Józef,Kurzawski,1
Arkadiusz_Puchały,Arkadiusz,Puchały,1
Księcia_Borys,Księcia,Borys,1
Leon_Heyka,Leon,Heyka,1
Augustyn_Szpręgi,Augustyn,Szpręgi,1
Konstanty_Frydrychowicz,Konstanty,Frydrychowicz,1
Piotr_Świerc,Piotr,Świerc,1
Jerzy_Polański,Jerzy,Polański,1
Tomasz_Bartkiewicz,Tomasz Karol,Bartkiewicz,1
Bolesław_Czwójdziński,Bolesław,Czwójdziński,1
Stanisław_Karpowicz,Stanisław,Karpowicz,1
Wawrzyniec_Chałupka,Wawrzyniec,Chałupka,1
Adam_Ostrowski,Adam,Ostrowski,1
Bronisław_Malinowski,Bronisław Kasper,Malinowski,1
Księcia_Eryka II,Księcia,Eryka II,1
Walenty_Troska,Walenty,Troska,1
Edmund_Niziurski,Edmund,Niziurski,1
Eugeniusz_Smoliński,Eugeniusz,Smoliński,1
Jan_Warmbier,Jan Paweł,Warmbier,1
Jamesa_Watt,Jamesa,Watt,1
Józef_Olejniczak,Józef,Olejniczak,1
Maciej_Drzewicki,Maciej,Drzewicki,1
Zbigniew_Pieniążek,Zbigniew,Pieniążek,1
Mieczysław_Rawicz-Mysłowski,Mieczysław,Rawicz-Mysłowski,1
Kazimierz_Nieżychowski,Kazimierz,Nieżychowski,1
Aleksander_Litwinowicz,Aleksander,Litwinowicz,1
Stanisław_Lubomirski,Stanisław Herakliusz,Lubomirski,1
Aleksander_Kornilak,Aleksander,Kornilak,1
Kazimierz_Janik,Kazimierz,Janik,1
Klemens_Lipiński,Klemens,Lipiński,1
Edmund_Friszke,Edmund,Friszke,1
Andrzej_Legus,Andrzej,Legus,1
Jadwiga_Stanecka,Jadwiga,Stanecka,1
Księżnej_Lubomirska,Księżnej Anna,Lubomirska,1
Teofil_Firlik,Teofil,Firlik,1
Franciszek_Gil,Franciszek,Gil,1
Ryszard_Ostaszewski,Ryszard,Ostaszewski,1
Euzebiusz_Huchracki,Euzebiusz,Huchracki,1
Józef_Żymierski,Józef,Żymierski,1
Jerzy_Fitio,Jerzy,Fitio,1
Janko_Stawisiński,Janko,Stawisiński,1
Gustaw_Macewicz,Gustaw,Macewicz,1
Stanisław_Jakiel,Stanisław,Jakiel,1
"August_Fieldorfa ps. ""Nil""",August Emil,"Fieldorfa ps. ""Nil""",1
Stanisław_Hryniewiecki,Stanisław,Hryniewiecki,1
Antoni_Kaliny,Antoni,Kaliny,1
Jerzy_Kurczewski,Jerzy,Kurczewski,1
Józef_Dzierżykraj-Morawski,Józef Witold,Dzierżykraj-Morawski,1
Jadwiga_Jelec,Jadwiga,Jelec,1
Księcia_Barnima III Wielki,Księcia,Barnima III Wielki,1
Stanisław_Groński,Stanisław,Groński,1
Księżnej_Ludgardy,Księżnej,Ludgardy,1
Michał_Kmiecik,Michał,Kmiecik,1
Władysław_Świetlik,Władysław,Świetlik,1
Tadeusz_Rugego,Tadeusz,Rugego,1
Bibianna_Moraczewska,Bibianna,Moraczewska,1
Iwan_Bunin,Iwan,Bunin,1
Antoni_Gołubiew,Antoni,Gołubiew,1
Jan_Czekanowski,Jan,Czekanowski,1
Kazimierz_Kantak,Kazimierz,Kantak,1
Edmund_Knoll-Kownacki,Edmund,Knoll-Kownacki,1
Stanisław_Dulczewski,Stanisław,Dulczewski,1
Henryk_Hubal,Henryk,Hubal,1
Saturnin_Sikorski,Saturnin,Sikorski,1
Kazimierz_Młodzianowski,Kazimierz,Młodzianowski,1
Marka_Petrusewicz,Marka,Petrusewicz,1
Jan_Cwendrych,Jan,Cwendrych,1
Stefan_Weyman,Stefan,Weyman,1
Zdzisław_Pidk,Zdzisław,Pidk,1
Józef_Budy,Józef,Budy,1
Gerard_Górnicki,Gerard,Górnicki,1
Iwona_Borowicka,Iwona,Borowicka,1
Joanna_Srebro,Joanna,Srebro,1
Staś_Tarkowski,Staś,Tarkowski,1
Stanisław_Sobczak,Stanisław,Sobczak,1
Jan_Gryczman,Jan,Gryczman,1
Eugeniusz_Kordjaczyński,Eugeniusz,Kordjaczyński,1
Euzebiusz_Fert,Euzebiusz,Fert,1
Wacław_Dobrowolski,Wacław,Dobrowolski,1
Maria_Rachwał,Maria Tekla,Rachwał,1
Franciszek_Unrug,Franciszek,Unrug,1
Ryszard_Malczewski,Ryszard,Malczewski,1
Roman_Skupiński,Roman,Skupiński,1
Zofia_Czeska,Zofia,Czeska,1
Reinhold_Würth,Reinhold,Würth,1
Stefan_Żarnowski,Stefan,Żarnowski,1
Tadeusz_Meissner,Tadeusz,Meissner,1
Zygmunt_Wojdan,Zygmunt,Wojdan,1
Tadeusz_Chachulski,Tadeusz,Chachulski,1
Adolf_Dymsza,Adolf,Dymsza,1
Piotr_Drobiecki,Piotr,Drobiecki,1
Tadeusz_Łomnicki,Tadeusz,Łomnicki,1
Jerzy_Fellmann,Jerzy,Fellmann,1
Paul_Hadasch,Paul,Hadasch,1
Friedricha_Schinkl,Friedricha Karl,Schinkl,1
Stanisław_Nabzdyk,Stanisław,Nabzdyk,1
Józef_Hojoł,Józef,Hojoł,1
Henryk_Jaskóły,Henryk,Jaskóły,1
Wawrzyniec_Wojtasiewicz,Wawrzyniec,Wojtasiewicz,1
Czesław_Niklewicz,Czesław,Niklewicz,1
Jan_Zamoyski,Jan Sobiepana,Zamoyski,1
Arkadiego_Fiedler,Arkadiego,Fiedler,1
Jerzy_Pracki,Jerzy,Pracki,1
Antoni_Śliwiński,Antoni,Śliwiński,1
Marianna_Sowińska,Marianna,Sowińska,1
Wojciech_Kwiatkowski,Wojciech,Kwiatkowski,1
Pompeo_Ferrari,Pompeo,Ferrari,1
Ignacy_Krajewski,Ignacy,Krajewski,1
Marian_Czapli,Marian,Czapli,1
Jan_Szczepański,Jan,Szczepański,1
Konstanty_Ćwierk,Konstanty,Ćwierk,1
Michał_Radziwiłł,Michał Kazimierz,Radziwiłł,1
Roman_Wesołowski,Roman,Wesołowski,1
Józef_Szpunt,Józef,Szpunt,1
Tadeusz_Onyszkiewicz,Tadeusz,Onyszkiewicz,1
Marcin_Poczobutt-Odlanicki,Marcin,Poczobutt-Odlanicki,1
Romuald_Żurowski,Romuald,Żurowski,1
Ludwik_Norblin,Ludwik,Norblin,1
Julian_Kubiak,Julian,Kubiak,1
Wacław_Jawoszk,Wacław,Jawoszk,1
Tadeusz_Pecolt,Tadeusz,Pecolt,1
Bolesław_Nieczuj-Ostrowski,Bolesław,Nieczuj-Ostrowski,1
Tadeusz_Włoszk,Tadeusz Szymon,Włoszk,1
Augustyn_Locci,Augustyn,Locci,1
Pantaleon_Potocki,Pantaleon,Potocki,1
Paweł_Schebesty,Paweł,Schebesty,1
Georga_Steenke,Georga Jacoba,Steenke,1
Wojciech_Głowacki,Wojciech Bartosa,Głowacki,1
Księżniczki_Dąbrówka,Księżniczki,Dąbrówka,1
Edward_Grabski,Edward,Grabski,1
Adolf_Dygacz,Adolf,Dygacz,1
Jan_Zawrzycki,Jan,Zawrzycki,1
Kazimierz_Otap,Kazimierz,Otap,1
Helena_Sierakowskich,Helena i Stanisław,Sierakowskich,1
Franciszek_Pieli,Franciszek,Pieli,1
Tomasz_Wojtas,Tomasz,Wojtas,1
Stanisław_Hartlieb,Stanisław,Hartlieb,1
Ignacy_Osuch,Ignacy,Osuch,1
Antoni_Żrałk,Antoni,Żrałk,1
Franciszek_Matusiewicz,Franciszek,Matusiewicz,1
Władysław_Jeszke,Władysław,Jeszke,1
Mojżesz_Pelc,Mojżesz,Pelc,1
Józef_Teligi,Józef,Teligi,1
Stefan_Artwiński,Stefan,Artwiński,1
"Zbigniew_Kruszelnickiego ""Wilka""",Zbigniew,"Kruszelnickiego ""Wilka""",1
"Marian_Sołtysiaka ""Barabasza""",Marian,"Sołtysiaka ""Barabasza""",1
Zygfryd_Wende,Zygfryd,Wende,1
Seweryna_Michałowski,Seweryna,Michałowski,1
Stanisław_Sosabowski,Stanisław F.,Sosabowski,1
Zdzisław_Beksiński,Zdzisław,Beksiński,1
Kazimierz_Walter,Kazimierz,Walter,1
Leopold_Pikarski,Leopold,Pikarski,1
Stanisław_Kołtak,Stanisław,Kołtak,1
Tadeusz_Bilikiewicz,Tadeusz,Bilikiewicz,1
Maksymilian_Huber,Maksymilian Tytus,Huber,1
Elżbieta_Barszczewska,Elżbieta,Barszczewska,1
Jakub_Staszewski,Jakub,Staszewski,1
Józef_Stabrawa,Józef,Stabrawa,1
Księcia_Drucki-Lubecki,Księcia Franciszek Ksawery,Drucki-Lubecki,1
Jan_Bularski,Jan,Bularski,1
Karol_Żmij,Karol,Żmij,1
Henryk_Domino,Henryk,Domino,1
Fritsa_Philips,Fritsa,Philips,1
Kazimierz_Gurgul,Kazimierz,Gurgul,1
Magdalena_Epstein,Magdalena M.,Epstein,1
Antoni_Daszewski,Antoni,Daszewski,1
Stanisław_Pasionk,Stanisław,Pasionk,1
Jan_Tyranowski,Jan Leopold,Tyranowski,1
Franciszek_Osiński,Franciszek,Osiński,1
Kazimierz_Dowjat,Kazimierz,Dowjat,1
Armand_Călinescu,Armand,Călinescu,1
Icchoka_Perec,Icchoka Lejb,Perec,1
Józef_Nusbaum-Hilarowicz,Józef,Nusbaum-Hilarowicz,1
Jaśko_Pilik,Jaśko,Pilik,1
Józef_Pruszkowski,Józef,Pruszkowski,1
Otton_Sabiniarz,Otton,Sabiniarz,1
Hrabiny_Potulicka,Hrabiny Aniela,Potulicka,1
Bolesław_Pieńkowski,Bolesław,Pieńkowski,1
Ivo_Andrić,Ivo,Andrić,1
Aleksander_Królikowski,Aleksander Władysław,Królikowski,1
"Edward_Filochowskiego ""Sana""",Edward,"Filochowskiego ""Sana""",1
Zdzisław_Czarnomski,Zdzisław,Czarnomski,1
Aleksander_Wereszka,Aleksander,Wereszka,1
Stanisław_Trznadl,Stanisław,Trznadl,1
Janusz_Przyłęcki,Janusz,Przyłęcki,1
Joachim_Joachimczyk,Joachim,Joachimczyk,1
Franciszek_Kubacki,Franciszek,Kubacki,1
Marian_Krudowski,Marian,Krudowski,1
Stanisław_Sowiźrał-Sobolewicz,Stanisław,Sowiźrał-Sobolewicz,1
Alojzy_Zaworski,Alojzy,Zaworski,1
Tadeusz_Jezierski,Tadeusz,Jezierski,1
Józef_Balewski,Józef,Balewski,1
Kazimierz_Falkowski,Kazimierz,Falkowski,1
Stanisław_Tessaro,Stanisław,Tessaro,1
Kazimierz_Sprengl,Kazimierz,Sprengl,1
Czesław_Wroczyński,Czesław,Wroczyński,1
Alina_Fedorowicz,Alina,Fedorowicz,1
Andrzej_Szymański,Andrzej,Szymański,1
Mieczysława_Pobłocka,Mieczysława,Pobłocka,1
Paweł_Smolikowski,Paweł,Smolikowski,1
Gracjan_Nagierski,Gracjan,Nagierski,1
Jan_Koźmian,Jan,Koźmian,1
Bogdan_Krysiński,Bogdan,Krysiński,1
Wiesława_Kwiatkowska,Wiesława,Kwiatkowska,1
Janka_Bielak,Janka,Bielak,1
Maria_Pietras,Maria,Pietras,1
Leon_Kąkol,Leon,Kąkol,1
Benedykt_Porożyński,Benedykt,Porożyński,1
Jan_Bołbott,Jan,Bołbott,1
Jan_Achtabowski,Jan,Achtabowski,1
Pera_Jonsson,Pera,Jonsson,1
Adolf_Tetzlaff,Adolf,Tetzlaff,1
Władysław_Kaszczyc,Władysław,Kaszczyc,1
Włodzimierz_Poczatko,Włodzimierz,Poczatko,1
Augustyn_Respondk,Augustyn,Respondk,1
Piotr_Kowalik,Piotr,Kowalik,1
Edward_Mrotk,Edward,Mrotk,1
Dionizy_Baran,Dionizy,Baran,1
Jan_Białek,Jan,Białek,1
Ziuta_Buczyńska,Ziuta,Buczyńska,1
Izabela_Branicka,Izabela,Branicka,1
Wiktor_Orlikowski,Wiktor,Orlikowski,1
Teodor_Wrzesiński,Teodor,Wrzesiński,1
Józef_Olszok,Józef,Olszok,1
Kazimierz_Kraszewski,Kazimierz,Kraszewski,1
Henryk_Szymański,Henryk,Szymański,1
Janka_Bryl,Janka,Bryl,1
Bolesław_Polkowski,Bolesław,Polkowski,1
Poczmistrza_Stefański,Poczmistrza,Stefański,1
Bogusław_Ostapowicz,Bogusław,Ostapowicz,1
Kazimierz_Dudziński,Kazimierz,Dudziński,1
Edward_Serwański,Edward,Serwański,1
Anna_Nagórska,Anna,Nagórska,1
Franciszek_Kociński,Franciszek,Kociński,1
Ignacy_Mizikowski,Ignacy,Mizikowski,1
Idzi_Biernacki,Idzi,Biernacki,1
Marcin_Mikstacki,Marcin,Mikstacki,1
Alfredo_Bulsiewicz,Alfredo,Bulsiewicz,1
Andrzej_Radomicki,Andrzej,Radomicki,1
Stefan_Woydy,Stefan,Woydy,1
Kazimierz_Szałwiński,Kazimierz,Szałwiński,1
Braci_Dudzińskich,Braci,Dudzińskich,1
Maryna_Okęcka-Bromkowej,Maryna,Okęcka-Bromkowej,1
Janusz_Przedpełski,Janusz,Przedpełski,1
Janusz_Pawłowski,Janusz,Pawłowski,1
Julia_Kratowska,Julia,Kratowska,1
Józef_Krasuski,Józef,Krasuski,1
Zdzisław_Bernat,Zdzisław,Bernat,1
Marian_Baraniecki,Marian,Baraniecki,1
Dziekana_Pułka,Dziekana Józef,Pułka,1
Jan_Czarnocki,Jan,Czarnocki,1
Marian_Steciuk,Marian,Steciuk,1
Mikołaj_Hajduk,Mikołaj,Hajduk,1
Filip_Szewczyk,Filip,Szewczyk,1
Księcia_Surwabuno,Księcia,Surwabuno,1
Stanisław_Mielżyński,Stanisław,Mielżyński,1
Feliks_Nowosielski,Feliks,Nowosielski,1
Bolesław_Dąbrowski,Bolesław,Dąbrowski,1
Zygmunt_Bziuk,Zygmunt,Bziuk,1
Gabriel_Turski,Gabriel,Turski,1
Władysław_Słubicki,Władysław,Słubicki,1
Jan_Buchn,Jan,Buchn,1
Michał_Koźlik,Michał,Koźlik,1
Maria_Rydarowska,Maria,Rydarowska,1
Henryk_Łagodzki,Henryk,Łagodzki,1
Święty_Marcin,Święty,Marcin,1
Ignacy_Bereszka,Ignacy,Bereszka,1
Walenty_Dymk,Walenty,Dymk,1
Tadeusz_Bartosik,Tadeusz,Bartosik,1
Józef_Cyran,Józef,Cyran,1
Jan_Biedroni,Jan,Biedroni,1
Piotr_Bednarczyk,Piotr,Bednarczyk,1
Joachim_Rupniowski,Joachim Łukasz,Rupniowski,1
Jerzy_Remer,Jerzy,Remer,1
Tadeusz_Sobisi,Tadeusz,Sobisi,1
Stanisław_Szpilewski,Stanisław,Szpilewski,1
Mikołaj_Sasinowski,Mikołaj,Sasinowski,1
Alina_Centkiewicz,Alina i Czesław,Centkiewicz,1
Janina_Wenedy,Janina,Wenedy,1
Marka_Włodarczak,Marka,Włodarczak,1
Jerzy_Popiełuszko,Jerzy,Popiełuszko,1
Józef_Makowski,Józef,Makowski,1
Aleksander_Fredro,Aleksander hr.,Fredro,1
Patrice'a_Lumumby,Patrice'a,Lumumby,1
Kazimierz_Stolecki,Kazimierz,Stolecki,1
Krystian_Lendli,Krystian,Lendli,1
Bronisław_Deskur,Bronisław,Deskur,1
Stanisław_Ornowski,Stanisław,Ornowski,1
Stanisław_Węglarz,Stanisław,Węglarz,1
Teodor_Gajewski,Teodor,Gajewski,1
Stefan_Niedzielak,Stefan,Niedzielak,1
Franciszek_Toboły,Franciszek,Toboły,1
Franciszek_Lubecki,Franciszek,Lubecki,1
Franciszek_Kawiecki,Franciszek,Kawiecki,1
Jan_Steczkowski,Jan Kanty,Steczkowski,1
Augustyn_Krauze,Augustyn,Krauze,1
Edmund_Śmierzchalski,Edmund,Śmierzchalski,1
Tadeusz_Kantor,Tadeusz Maria,Kantor,1
Kazimierz_Prejzner,Kazimierz,Prejzner,1
Marian_Mięsowicz,Marian,Mięsowicz,1
Maria_Świtalska,Maria,Świtalska,1
Franciszek_Malinowski,Franciszek,Malinowski,1
Antoni_Szyperski,Antoni,Szyperski,1
Stanisław_Sędziak,Stanisław,Sędziak,1
Mira_Zimińska-Sygietyńska,Mira,Zimińska-Sygietyńska,1
Bronisław_Soból,Bronisław,Soból,1
Tadeusz_Drygas,Tadeusz,Drygas,1
Jan_Walkowski,Jan,Walkowski,1
Karol_Scheibler,Karol Wilhelm,Scheibler,1
Antanasa_Baranauskas,Antanasa,Baranauskas,1
Bogusław_Świątkiewicz,Bogusław,Świątkiewicz,1
Marcin_Biem,Marcin,Biem,1
Wacław_Bendowski,Wacław,Bendowski,1
Jan_Jedynak,Jan Henryk,Jedynak,1
Henryk_Partyka,Henryk,Partyka,1
Marian_Szeremety,Marian,Szeremety,1
Zygmunt_Duczyński,Zygmunt,Duczyński,1
Marian_Kołodziej,Marian,Kołodziej,1
Alf_Kowalski,Alf,Kowalski,1
Czesław_Berka,Czesław,Berka,1
Andrzej_Szczepkowski,Andrzej,Szczepkowski,1
Augustyn_Weltzl,Augustyn,Weltzl,1
Józef_Gierszewski,Józef,Gierszewski,1
Inżyniera_Pitury,Inżyniera Ryszard,Pitury,1
Klemens_Wicki,Klemens,Wicki,1
Antonina_Schneider,Antonina,Schneider,1
Danuta_Mrzyk,Danuta,Mrzyk,1
Wacław_Wilniewczyc,Wacław,Wilniewczyc,1
Franciszek_Pater,Franciszek,Pater,1
Jan_Nowotnego,Jan,Nowotnego,1
Ryszard_Gołąb,Ryszard,Gołąb,1
Augustyn_Worzałły,Augustyn,Worzałły,1
Paweł_Drzewiński,Paweł,Drzewiński,1
Maria_Stolzman,Maria,Stolzman,1
Wiktor_Cymerys-Kwiatkowski,Wiktor,Cymerys-Kwiatkowski,1
Ludwik_Janiszewski,Ludwik,Janiszewski,1
Stanisław_Wolski,Stanisław,Wolski,1
Antoni_Halor,Antoni,Halor,1
Kazimierz_Majdański,Kazimierz,Majdański,1
Stanisław_Chmielk,Stanisław,Chmielk,1
Henryk_Skierkowski,Henryk,Skierkowski,1
Stefan_Kijak,Stefan,Kijak,1
Basia_Wołodyjowska,Basia,Wołodyjowska,1
Leon_Stokowski,Leon,Stokowski,1
Leon_Pomaski,Leon,Pomaski,1
Kazimierz_Sowały,Kazimierz,Sowały,1
Edward_Materski,Edward,Materski,1
Wojciech_Brandysiewicz,Wojciech,Brandysiewicz,1
Wacław_Iwaszkiewicz,Wacław,Iwaszkiewicz,1
Henryk_Bednarczyk,Henryk,Bednarczyk,1
Helena_Kołodziejczyk,Helena,Kołodziejczyk,1
Damian_Stachowicz,Damian,Stachowicz,1
Mieczysław_Kutzner,Mieczysław,Kutzner,1
Marian_Grabowski,Marian,Grabowski,1
Florian_Biesik,Florian,Biesik,1
Wacław_Szymański,Wacław,Szymański,1
Józef_Pelc,Józef,Pelc,1
Druhny_Ładykowska-Zys,Druhny Harcmistrzyni Pelagia,Ładykowska-Zys,1
Zbigniew_Sas,Zbigniew,Sas,1
Jakub_Koniński,Jakub,Koniński,1
Karol_Boromeusz,Karol,Boromeusz,1
Józef_Cieślik,Józef,Cieślik,1
Henryk_Eichler,Henryk,Eichler,1
Jan_Ćwiejkowski,Jan,Ćwiejkowski,1
Zbyszko_Bednorz,Zbyszko,Bednorz,1
Andrzej_Czok,Andrzej,Czok,1
Józef_Kuchenbeker,Józef,Kuchenbeker,1
Edward_Szymkowiak,Edward,Szymkowiak,1
Piotr_Wróbel,Piotr,Wróbel,1
Roman_Arendarski,Roman,Arendarski,1
Leopold_Kozłowski,Leopold,Kozłowski,1
Stanisław_Żak,Stanisław,Żak,1
Ludwik_Bukały,Ludwik,Bukały,1
A._Fieldorf,A. E.,Fieldorf,1
Andrzej_Kern,Andrzej,Kern,1
Mecenasa_Mirecki,Mecenasa Andrzej Stefan,Mirecki,1
Antoni_Plamitzer,Antoni,Plamitzer,1
Cesarska_Gór,Cesarska,Gór,1
Beata_Zakowicz,Beata,Zakowicz,1
Melchior_Grześkowiak,Melchior,Grześkowiak,1
Josyfa_Slipyj,Josyfa,Slipyj,1
Marian_Jarecki,Marian,Jarecki,1
Andrzej_Cebrowski,Andrzej Kazimierz,Cebrowski,1
Franciszka_Platówny,Franciszka,Platówny,1
Tadeusz_Zarański,Tadeusz,Zarański,1
Stefan_Suberlak,Stefan,Suberlak,1
Józef_Życiński,Józef,Życiński,1
Romuald_Wagi,Romuald,Wagi,1
Otto_Warpechowski,Otto,Warpechowski,1
Bolesław_Gotwald,Bolesław,Gotwald,1
Józef_Iwaniuk,Józef,Iwaniuk,1
Anastazy_Licy,Anastazy,Licy,1
Tadeusz_Mikke,Tadeusz,Mikke,1
Stanisław_Broniewski,Stanisław,Broniewski,1
Jan_Rodowicz,Jan,Rodowicz,1
Józef_Kraszewski,Józef I.,Kraszewski,1
Marian_Jonkajtys,Marian,Jonkajtys,1
Stanisław_Komosiński,Stanisław,Komosiński,1
Maksymilian_Dąbrowski,Maksymilian,Dąbrowski,1
Klemens_Rudnicki,Klemens,Rudnicki,1
Kazimierz_Lieske,Kazimierz,Lieske,1
Ignacy_Wietrzyński,Ignacy,Wietrzyński,1
Józef_Płodowski,Józef,Płodowski,1
Borys_Michałowski,Borys,Michałowski,1
Tadeusz_Hernes,Tadeusz,Hernes,1
Druhny_Twardowska,Druhny Jadwiga,Twardowska,1
Joanna_Froehlich,Joanna,Froehlich,1
Janusz_Krupski,Janusz,Krupski,1
Ośmiu_Błogosławieństw,Ośmiu,Błogosławieństw,1
Adam_Działyński,Adam Tytus,Działyński,1
Aloisa_Grohs,Aloisa,Grohs,1
Józef_Piekut,Józef,Piekut,1
Józef_Marcinkiewicz,Józef,Marcinkiewicz,1
Maria_Gumińskich,Maria i Jan,Gumińskich,1
Narcyz_Derdy,Narcyz,Derdy,1
Janina_Kacperska,Janina Jadwiga,Kacperska,1
Aniela_Libionka,Aniela,Libionka,1
Eugenia_Kaleniewicz,Eugenia,Kaleniewicz,1
Ludwik_Haasego,Ludwik,Haasego,1
Kazimierz_Michalski,Kazimierz,Michalski,1
"Czesław_Nalborskiego ps. ""Dzik""",Czesław,"Nalborskiego ps. ""Dzik""",1
Józef_Orszulik,Józef,Orszulik,1
Stanisław_Filipkowski,Stanisław,Filipkowski,1
Jan_Kułakowski,Jan,Kułakowski,1
Anna_Wiesiołowska,Anna,Wiesiołowska,1
Henryk_Guzowski,Henryk,Guzowski,1
Fryderyk_Koziarz,Fryderyk,Koziarz,1
Roman_Lutyński,Roman,Lutyński,1
Roman_Wilhelmi,Roman,Wilhelmi,1
Gabriel_Boduen,Gabriel,Boduen,1
Józefata_Kuncewicz,Józefata,Kuncewicz,1
Władysław_Bojarski,Władysław,Bojarski,1
"August_Fieldorfa ""Nila""",August E.,"Fieldorfa ""Nila""",1
Aleksander_Brzuzk,Aleksander,Brzuzk,1
Maria_Rożek,Maria,Rożek,1
Andrzej_Dowkontt,Andrzej,Dowkontt,1
Sylwester_Gawrych,Sylwester,Gawrych,1
Zbigniew_Seifert,Zbigniew,Seifert,1
Martina_King,Martina,King,1
Adam_Śnieżk,Adam,Śnieżk,1
Jan_Sztaudynger,Jan,Sztaudynger,1
Wincenty_Drabik,Wincenty,Drabik,1
Gracjan_Bojar-Fijałkowski,Gracjan,Bojar-Fijałkowski,1
Jerzy_Szajnowicz,Jerzy,Szajnowicz,1
Kazimierz_Ołdakowski,Kazimierz,Ołdakowski,1
Zdzisław_Boroni,Zdzisław,Boroni,1
Władysław_Korpikiewicz,Władysław,Korpikiewicz,1
Wilibald_Winkler,Wilibald,Winkler,1
Stanisław_Ostoj-Kotkowski,Stanisław,Ostoj-Kotkowski,1
Bolesław_Szymański,Bolesław,Szymański,1
Józef_Puchalski,Józef Karol,Puchalski,1
Ryszard_Kostecki,Ryszard,Kostecki,1
Tadeusz_Wyrzykowski,Tadeusz,Wyrzykowski,1
Piotr_Morawski,Piotr,Morawski,1
Henryk_Kotowski,Henryk,Kotowski,1
Piotr_Szczepański,Piotr,Szczepański,1
Hugon_Kowarzyk,Hugon,Kowarzyk,1
Ignacy_Wilczewski,Ignacy,Wilczewski,1
Anna_Roosevelt,Anna Eleanor,Roosevelt,1
Adam_Wiktor,Adam,Wiktor,1
Józef_Chrząszczyński,Józef,Chrząszczyński,1
Paweł_Krafczyk,Paweł,Krafczyk,1
Braci_Rylskich,Braci,Rylskich,1
Jan_Hyc,Jan,Hyc,1
Bartłomiej_Koper,Bartłomiej,Koper,1
Stanisław_Górski,Stanisław,Górski,1
Zbigniew_Kuźmiński,Zbigniew,Kuźmiński,1
Teofil_Bromboszcz,Teofil,Bromboszcz,1
Mieczysław_Roszkowski,Mieczysław,Roszkowski,1
Franciszek_Lipka,Franciszek,Lipka,1
Józef_Chmielewski,Józef,Chmielewski,1
Włodzimierz_Krukowski,Włodzimierz,Krukowski,1
Jerzy_Rubiński,Jerzy,Rubiński,1
Tadeusz_Karszo-Siedlewski,Tadeusz,Karszo-Siedlewski,1
Pelagia_Majewska,Pelagia,Majewska,1
"Aleksander_Bednarczyka ""Adama""",Aleksander,"Bednarczyka ""Adama""",1
Bolesław_Wituszyński,Bolesław,Wituszyński,1
Stanisław_Galas,Stanisław,Galas,1
Antoni_Sroka,Antoni,Sroka,1
Ignacy_Budnego,Ignacy Bonawentura,Budnego,1
Boguchwał_Panas,Boguchwał,Panas,1
Krzysztof_Putry,Krzysztof Jakub,Putry,1
Braci_Mamuszków,Braci,Mamuszków,1
Zygmunt_Sajny,Zygmunt,Sajny,1
Damian_de Veuster,Damian,de Veuster,1
Władysław_Kramarz,Władysław,Kramarz,1
Leon_Rutkowski,Leon,Rutkowski,1
Pelagia_Poniecka,Pelagia,Poniecka,1
J._Pelczar,J. S.,Pelczar,1
Zdzisław_Jamrożk,Zdzisław,Jamrożk,1
Kasztelana_Spytk,Kasztelana,Spytk,1
Stanisław_Kubiński,Stanisław,Kubiński,1
Antoni_Woryny,Antoni,Woryny,1
"Władysław_Molendy ""Graba""",Władysław,"Molendy ""Graba""",1
Stanisław_Rościszewski,Stanisław,Rościszewski,1
Mikołaj_Chrapicki,Mikołaj,Chrapicki,1
Jan_Biały,Jan,Biały,1
Kazimierz_Janicki,Kazimierz,Janicki,1
Władysław_Koczocik,Władysław,Koczocik,1
Isaaca_Newton,Isaaca,Newton,1
Justyna_Budzińska-Tylicka,Justyna,Budzińska-Tylicka,1
Joseph_Conrad-Korzeniowski,Joseph,Conrad-Korzeniowski,1
Antoni_Baszkowski,Antoni,Baszkowski,1
Franciszek_Rataj,Franciszek,Rataj,1
Rajmund_Kuczma,Rajmund,Kuczma,1
Jan_Domaniewski,Jan,Domaniewski,1
Bolesław_Igłowicz,Bolesław,Igłowicz,1
Władysław_Radomski,Władysław,Radomski,1
Kazimierz_Dank,Kazimierz,Dank,1
Franciszek_Maurer,Franciszek,Maurer,1
Jan_Buchholz,Jan,Buchholz,1
