person,personLabel,occupationLabel
http://www.wikidata.org/entity/Q11766688,Maksymilian Wolff,lekarz
http://www.wikidata.org/entity/Q11768705,Maria Arnoldowa,
http://www.wikidata.org/entity/Q11768727,Maria Benni,
http://www.wikidata.org/entity/Q11768798,Maria Dembowska,
http://www.wikidata.org/entity/Q11771760,Maurycy Bogusław Woyde,lekarz
http://www.wikidata.org/entity/Q11778587,Michał Arct,wydawca
http://www.wikidata.org/entity/Q11779721,Mieczysław Ettinger,adwokat
http://www.wikidata.org/entity/Q11785181,Monika Żeromska,malarz
http://www.wikidata.org/entity/Q11792281,Nina Assorodobraj-Kula,socjolog
http://www.wikidata.org/entity/Q11813733,Paul Tremo,pisarz
http://www.wikidata.org/entity/Q11835242,Roman Kołoniecki,poeta
http://www.wikidata.org/entity/Q11836188,Stanisław Dąbrowski,pisarz
http://www.wikidata.org/entity/Q11838463,Zofia Lejmbach,pediatra
http://www.wikidata.org/entity/Q12164424,Henryk Ułaszyn,językoznawca
http://www.wikidata.org/entity/Q16334970,Stanisław Werner,inżynier
http://www.wikidata.org/entity/Q16334970,Stanisław Werner,fizyk
http://www.wikidata.org/entity/Q16474322,Leopold Szyller,pisarz
http://www.wikidata.org/entity/Q16526463,Adam Łysakowski,
http://www.wikidata.org/entity/Q16527224,Aleksander Kircun,
http://www.wikidata.org/entity/Q11767826,Marcin Szyszko,dobosz
http://www.wikidata.org/entity/Q26693984,Adam Szymanowski,matematyk
http://www.wikidata.org/entity/Q26693984,Adam Szymanowski,tłumacz
http://www.wikidata.org/entity/Q85861502,Halina Kuczkowska,
http://www.wikidata.org/entity/Q85861570,Helena Markowicz,
http://www.wikidata.org/entity/Q85862531,Jan Landowski,
http://www.wikidata.org/entity/Q85862666,Jan Szaniawski,
http://www.wikidata.org/entity/Q85862769,Jane Arctowska,
http://www.wikidata.org/entity/Q85863101,Jerzy Trybulski,
http://www.wikidata.org/entity/Q85864797,Leon Bąkowski,
http://www.wikidata.org/entity/Q85865040,Lucjan Mieczkowski,
http://www.wikidata.org/entity/Q85865072,Ludwik Garyga,
http://www.wikidata.org/entity/Q85865523,Maria Markowicz-Łohinowicz,
http://www.wikidata.org/entity/Q85866074,Michał Godlewski,
http://www.wikidata.org/entity/Q85867779,Roman Fąfara,
http://www.wikidata.org/entity/Q85867809,Roman Orłowski,funkcjonariusz policji
http://www.wikidata.org/entity/Q85867899,Rudolf Brandys,
http://www.wikidata.org/entity/Q85868261,Stanisław Balicki,
http://www.wikidata.org/entity/Q85868282,Stanisław Bobkowski,
http://www.wikidata.org/entity/Q85868332,Stanisław Chrabelski,
http://www.wikidata.org/entity/Q85868873,Stefan Zielke,
http://www.wikidata.org/entity/Q85870010,Walerian Zamiara,
http://www.wikidata.org/entity/Q85870105,Weronika Tropaczyńska-Ogarkowa,
http://www.wikidata.org/entity/Q85870166,Wiesław Zajda,
http://www.wikidata.org/entity/Q85870181,Wiktor Eichler,
http://www.wikidata.org/entity/Q85870578,Władysław Dunin-Wąsowicz,
http://www.wikidata.org/entity/Q85870721,Władysław Trzeciak,
http://www.wikidata.org/entity/Q85870788,Włodzimierz Ley,
http://www.wikidata.org/entity/Q85870826,Włodzimierz Schild,
http://www.wikidata.org/entity/Q90828798,Jan Obalski,profesor
http://www.wikidata.org/entity/Q7942502,Izydor Koper,
http://www.wikidata.org/entity/Q7942507,Grzegorz Korczyński,polityk
http://www.wikidata.org/entity/Q7942509,Aleksander Marian Korwin-Szymanowski,architekt
http://www.wikidata.org/entity/Q7942514,Jan Kosidowski,fotograf
http://www.wikidata.org/entity/Q7942520,Henryk Kosk,
http://www.wikidata.org/entity/Q7942525,Irena Kosmowska,polityk
http://www.wikidata.org/entity/Q7942532,Halina Kostecka-Kwiatkowska,Sanitariusz
http://www.wikidata.org/entity/Q7942534,Tadeusz Kosudarski,aktor
http://www.wikidata.org/entity/Q7942534,Tadeusz Kosudarski,aktor filmowy
http://www.wikidata.org/entity/Q7942537,Wiesław Kotański,orientalista
http://www.wikidata.org/entity/Q7942537,Wiesław Kotański,japonista
http://www.wikidata.org/entity/Q7942540,Stanisław Kotorowicz,sportowiec
http://www.wikidata.org/entity/Q7942547,Edward Kowalczyk (minister),inżynier
http://www.wikidata.org/entity/Q7942547,Edward Kowalczyk (minister),pracownik naukowy
http://www.wikidata.org/entity/Q7942552,Julian Kowalewicz,
http://www.wikidata.org/entity/Q7942554,Izolda Kowalska-Kiryluk,polityk
http://www.wikidata.org/entity/Q7942557,Irena Kowalska-Wuttke,
http://www.wikidata.org/entity/Q7942559,Maria Kowalska (sanitariuszka),
http://www.wikidata.org/entity/Q7942563,Ruth Kowalska,aktor
http://www.wikidata.org/entity/Q7942563,Ruth Kowalska,reżyser teatralny
http://www.wikidata.org/entity/Q7942566,Aleksander Kowalski,polityk
http://www.wikidata.org/entity/Q7942571,Bolesław Kowalski,polityk
http://www.wikidata.org/entity/Q7942577,Józef Kowalski (generał),polityk
http://www.wikidata.org/entity/Q7942581,Mieczysław Kowalski (generał),oficer
http://www.wikidata.org/entity/Q7942585,Wiktor Kozak,
http://www.wikidata.org/entity/Q7942587,Stanisław Kozicki (powstaniec),
http://www.wikidata.org/entity/Q7942592,Leszek Kozłowski,
http://www.wikidata.org/entity/Q7942596,Henryk Kozłowski,
http://www.wikidata.org/entity/Q7942601,Jan Kozubek,
http://www.wikidata.org/entity/Q7942603,Stanisław Kożuszek,polityk
http://www.wikidata.org/entity/Q7942606,Wiesław Krajewski,
http://www.wikidata.org/entity/Q7942607,Jan Krasicki,polityk
http://www.wikidata.org/entity/Q7942609,Władysław Krasnowiecki,aktor
http://www.wikidata.org/entity/Q7942609,Władysław Krasnowiecki,reżyser teatralny
http://www.wikidata.org/entity/Q7942615,Jerzy Krasowski,aktor
http://www.wikidata.org/entity/Q7942615,Jerzy Krasowski,reżyser teatralny
http://www.wikidata.org/entity/Q7942617,Eugenia Krassowska-Jodłowska,nauczyciel
http://www.wikidata.org/entity/Q7942619,Ludwik Krasucki,dziennikarz
http://www.wikidata.org/entity/Q7942623,Wincenty Kraśko,polityk
http://www.wikidata.org/entity/Q7942623,Wincenty Kraśko,dziennikarz
http://www.wikidata.org/entity/Q7942627,Marek Krawczyk,wydawca
http://www.wikidata.org/entity/Q7942630,Bolesław Krogulecki,
http://www.wikidata.org/entity/Q7942633,Władysław Krogulski,oficer
http://www.wikidata.org/entity/Q7942636,Józef Krotiuk,
http://www.wikidata.org/entity/Q7942639,Wacław Król,oficer
http://www.wikidata.org/entity/Q7942639,Wacław Król,as myśliwski
http://www.wikidata.org/entity/Q7942642,Stanisław Królicki,oficer
http://www.wikidata.org/entity/Q7942646,Władysław Królikiewicz,malarz
http://www.wikidata.org/entity/Q7942650,Adam Kruczkowski,ekonomista
http://www.wikidata.org/entity/Q7942652,Bolesław Krupiński,
http://www.wikidata.org/entity/Q7942653,Karol Kryński,malarz
http://www.wikidata.org/entity/Q7942655,Kazimierz Krysiak,lekarz weterynarii
http://www.wikidata.org/entity/Q7942655,Kazimierz Krysiak,zoolog
http://www.wikidata.org/entity/Q7942657,Marian Krzak,dyplomata
http://www.wikidata.org/entity/Q7942660,Lucyna Krzemieniecka,pisarz
http://www.wikidata.org/entity/Q7942660,Lucyna Krzemieniecka,poeta
http://www.wikidata.org/entity/Q7942662,Sław Krzemień-Ojak,
http://www.wikidata.org/entity/Q7942664,Ignacy Krzemień,
http://www.wikidata.org/entity/Q7942666,Roman Krzemiński,
http://www.wikidata.org/entity/Q7942668,Lubosław Krzeszowski,oficer
http://www.wikidata.org/entity/Q7942669,Czesław Krzyszowski,
http://www.wikidata.org/entity/Q7942672,Julian Krzyżanowski,filolog
http://www.wikidata.org/entity/Q7942672,Julian Krzyżanowski,historyk literatury
http://www.wikidata.org/entity/Q7942674,Franciszek Księżarczyk,
http://www.wikidata.org/entity/Q7942676,Tadeusz Kubiak,poeta
http://www.wikidata.org/entity/Q7942677,Zygmunt Kujawski,
http://www.wikidata.org/entity/Q7942680,Michał Kulesza,
http://www.wikidata.org/entity/Q7942685,Tadeusz Kunicki,
http://www.wikidata.org/entity/Q7942688,Tadeusz Kunicki (generał),
http://www.wikidata.org/entity/Q7942691,Mieczysław Jerzy Künstler,profesor
http://www.wikidata.org/entity/Q55520480,Stanisław Niedzielski,muzyk
http://www.wikidata.org/entity/Q55825427,Marek Kalinowski,fotograf
http://www.wikidata.org/entity/Q55825476,Józef Pęcko,
http://www.wikidata.org/entity/Q56192089,Władysław Ozga,
http://www.wikidata.org/entity/Q56245841,Zofia Glazer-Rudzińska,malarz
http://www.wikidata.org/entity/Q56245841,Zofia Glazer-Rudzińska,grafik
http://www.wikidata.org/entity/Q56245841,Zofia Glazer-Rudzińska,rysownik
http://www.wikidata.org/entity/Q56255395,Jan Zawisza,inżynier
http://www.wikidata.org/entity/Q56255663,Irena Gieysztorowa,
http://www.wikidata.org/entity/Q56255774,Władysław Dobrowolski,
http://www.wikidata.org/entity/Q56255795,Stanisław Szafnicki,inżynier mechanik
http://www.wikidata.org/entity/Q56255833,Alfons Puchewicz,matematyk
http://www.wikidata.org/entity/Q56255874,Mieczysław Stodolski,inżynier
http://www.wikidata.org/entity/Q56255901,Jan Pankiewicz,matematyk
http://www.wikidata.org/entity/Q56255901,Jan Pankiewicz,tłumacz
http://www.wikidata.org/entity/Q56255952,Bronisław Chojnowski,Terapeuta
http://www.wikidata.org/entity/Q56255952,Bronisław Chojnowski,dermatolog
http://www.wikidata.org/entity/Q56256019,Hanna Różańska-Chaberska,aktor
http://www.wikidata.org/entity/Q56256049,Czesław Jakubowski,
http://www.wikidata.org/entity/Q56256065,Adam Mryc,menedżer w sporcie
http://www.wikidata.org/entity/Q56256089,Maria Gutry,bibliotekarz
http://www.wikidata.org/entity/Q56256130,Czesław Makowski,rzeźbiarz
http://www.wikidata.org/entity/Q56328045,Stanisław Kossecki,
http://www.wikidata.org/entity/Q56338566,Antoni Ostrowski,dziennikarz
http://www.wikidata.org/entity/Q56339286,Henryk Czarnecki,lekarz
http://www.wikidata.org/entity/Q56340550,Wacław Januszewski,
http://www.wikidata.org/entity/Q56340865,Bolesław Gepner,
http://www.wikidata.org/entity/Q56340883,Franciszek Pacek,
http://www.wikidata.org/entity/Q56595332,Franciszek Zawadzki,przedsiębiorca
http://www.wikidata.org/entity/Q56595332,Franciszek Zawadzki,kolarz
http://www.wikidata.org/entity/Q56597562,Zygmunt Wiśniewski,kolarz
http://www.wikidata.org/entity/Q56883528,Mirosław Stankiewicz,fotograf
http://www.wikidata.org/entity/Q57264399,Barbara Jadwiga Groniowska,bibliotekarz
http://www.wikidata.org/entity/Q57264501,Gustaw Trzciński,architekt
http://www.wikidata.org/entity/Q57264563,Natalia Greniewska,polityk
http://www.wikidata.org/entity/Q57264603,Zenon Martynowicz,farmaceuta
http://www.wikidata.org/entity/Q57264603,Zenon Martynowicz,chemik
http://www.wikidata.org/entity/Q57264604,Jan Kanty Piętak,prawnik
http://www.wikidata.org/entity/Q57264807,Władysław Witrylak,
http://www.wikidata.org/entity/Q58003245,Jagna Dankowska,filozof
http://www.wikidata.org/entity/Q58426100,Tadeusz Przeciszewski,ekonomista
http://www.wikidata.org/entity/Q58426100,Tadeusz Przeciszewski,dziennikarz
http://www.wikidata.org/entity/Q58426104,Władysław Staszewski,aktor teatralny
http://www.wikidata.org/entity/Q58426111,Janusz Pudykiewicz,
http://www.wikidata.org/entity/Q58863673,Q58863673,sędzia
http://www.wikidata.org/entity/Q58889454,Krzysztof Sylwanowicz,operator filmowy
http://www.wikidata.org/entity/Q59001782,Adam Doliwa Dobrowolski,krytyk literacki
http://www.wikidata.org/entity/Q59001782,Adam Doliwa Dobrowolski,publicysta
http://www.wikidata.org/entity/Q59001782,Adam Doliwa Dobrowolski,krytyk teatralny
http://www.wikidata.org/entity/Q59136821,Maria Wentz'l,tłumacz
http://www.wikidata.org/entity/Q59157071,Helena Jurgielewicz,lekarz weterynarii
http://www.wikidata.org/entity/Q59211080,Józef Drzewiecki,lekarz
http://www.wikidata.org/entity/Q59211080,Józef Drzewiecki,Q12020057
http://www.wikidata.org/entity/Q59211080,Józef Drzewiecki,okultysta
http://www.wikidata.org/entity/Q59211080,Józef Drzewiecki,publicysta
http://www.wikidata.org/entity/Q59347863,Leon Berski,szermierz
http://www.wikidata.org/entity/Q59847397,Florian Klewiado,
http://www.wikidata.org/entity/Q59847616,Aleksander Michajlik,lekarz
http://www.wikidata.org/entity/Q59847632,Jadwiga Marso,aktor
http://www.wikidata.org/entity/Q60028168,Zuzanna Łapicka,pisarz
http://www.wikidata.org/entity/Q60028168,Zuzanna Łapicka,dziennikarz
http://www.wikidata.org/entity/Q60147702,Józef Komierowski,poeta
http://www.wikidata.org/entity/Q60147702,Józef Komierowski,tłumacz
http://www.wikidata.org/entity/Q60147702,Józef Komierowski,literat
http://www.wikidata.org/entity/Q60154964,August Suzin,piosenkarz
http://www.wikidata.org/entity/Q60406407,Adolfina Zimajer,aktor
http://www.wikidata.org/entity/Q60406407,Adolfina Zimajer,śpiewak operowy
http://www.wikidata.org/entity/Q60455120,Barbara Różycka-Zarycka,
http://www.wikidata.org/entity/Q60584409,Aniela Wyrwiczówna,aktor
http://www.wikidata.org/entity/Q60584433,Bronisława Chraszczewska,aktor
http://www.wikidata.org/entity/Q60613220,Karol Frankowski,pisarz
http://www.wikidata.org/entity/Q60613220,Karol Frankowski,dziennikarz
http://www.wikidata.org/entity/Q60613252,Joanna Andrychiewiczowa,
http://www.wikidata.org/entity/Q60687823,Wanda Barszczewska,aktor
http://www.wikidata.org/entity/Q60688683,Marcela Borkowska,aktor
http://www.wikidata.org/entity/Q60693642,Jerzy Rakowiecki,aktor teatralny
http://www.wikidata.org/entity/Q60693642,Jerzy Rakowiecki,reżyser teatralny
http://www.wikidata.org/entity/Q60693691,Jerzy Jaruzelski,historyk
http://www.wikidata.org/entity/Q60693691,Jerzy Jaruzelski,dziennikarz
http://www.wikidata.org/entity/Q60717766,Laura Guerin,pedagog
http://www.wikidata.org/entity/Q60825451,Q60825451,naukowiec
http://www.wikidata.org/entity/Q60831844,Joanna Ostaszewska,
http://www.wikidata.org/entity/Q60832559,Wojciech Turowski,aktor teatralny
http://www.wikidata.org/entity/Q60833154,Aleksander Michałowski,aktor
http://www.wikidata.org/entity/Q60833154,Aleksander Michałowski,śpiewak operowy
http://www.wikidata.org/entity/Q60833498,Maria Sadowska-Wróblewska,lekarz
http://www.wikidata.org/entity/Q60833646,Róża Benzefowa,pianista
http://www.wikidata.org/entity/Q60833696,Marta Erlich,pediatra
http://www.wikidata.org/entity/Q60834193,Roman Niewiarowicz,scenarzysta
http://www.wikidata.org/entity/Q60834193,Roman Niewiarowicz,aktor
http://www.wikidata.org/entity/Q60834193,Roman Niewiarowicz,reżyser teatralny
http://www.wikidata.org/entity/Q60834752,Gustaw Buszyński,reżyser teatralny
http://www.wikidata.org/entity/Q60834752,Gustaw Buszyński,aktor filmowy
http://www.wikidata.org/entity/Q60834960,Ignacy Radziejowski,
http://www.wikidata.org/entity/Q60834986,Antoni Bednarczyk,aktor
http://www.wikidata.org/entity/Q60834986,Antoni Bednarczyk,reżyser filmowy
http://www.wikidata.org/entity/Q60835061,Zofia Falkowska,
http://www.wikidata.org/entity/Q60836389,Zygmunt Psarski,
http://www.wikidata.org/entity/Q60836498,Natalia Kicka,numizmatyk
http://www.wikidata.org/entity/Q60836498,Natalia Kicka,archeolog
http://www.wikidata.org/entity/Q11719083,Jan Staszel (wspinacz),alpinista
http://www.wikidata.org/entity/Q11719246,Jan Tataj,
http://www.wikidata.org/entity/Q11719285,Jan Trusz,polityk
http://www.wikidata.org/entity/Q11719462,Jan Wołkow,polityk
http://www.wikidata.org/entity/Q11719477,Jan Wyka,poeta
http://www.wikidata.org/entity/Q11719506,Jan Zaciura,polityk
http://www.wikidata.org/entity/Q11719506,Jan Zaciura,działacz związkowy
http://www.wikidata.org/entity/Q11719636,Jan Łopuszniak,aktor
http://www.wikidata.org/entity/Q11720098,Janusz Cetnarowski,malarz
http://www.wikidata.org/entity/Q11724687,Jerzy Górzański,poeta
http://www.wikidata.org/entity/Q11724745,Jerzy Januszewicz,aktor
http://www.wikidata.org/entity/Q11724796,Jerzy Karaszkiewicz,aktor
http://www.wikidata.org/entity/Q11725029,Jerzy Markuszewski,aktor
http://www.wikidata.org/entity/Q11725029,Jerzy Markuszewski,reżyser teatralny
http://www.wikidata.org/entity/Q11725116,Jerzy Myrcha,kompozytor
http://www.wikidata.org/entity/Q11725336,Jerzy Rzewuski,
http://www.wikidata.org/entity/Q11725430,Jerzy Stadler,
http://www.wikidata.org/entity/Q11725497,Jerzy Szczygieł,pisarz
http://www.wikidata.org/entity/Q11725708,Jerzy Wunderlich,dziennikarz
http://www.wikidata.org/entity/Q11727497,Joanna Poraska,aktor
http://www.wikidata.org/entity/Q11727497,Joanna Poraska,reżyser teatralny
http://www.wikidata.org/entity/Q11730074,Józef Czaplicki,polityk
http://www.wikidata.org/entity/Q11730136,Józef Dziemidok,
http://www.wikidata.org/entity/Q11730567,Józef Konieczny,aktor
http://www.wikidata.org/entity/Q11730589,Józef Kossecki,inżynier
http://www.wikidata.org/entity/Q11730589,Józef Kossecki,politolog
http://www.wikidata.org/entity/Q11730589,Józef Kossecki,dziennikarz
http://www.wikidata.org/entity/Q11730592,Józef Kostecki,aktor
http://www.wikidata.org/entity/Q11730592,Józef Kostecki,aktor filmowy
http://www.wikidata.org/entity/Q11730681,Józef Kwiatkowski,
http://www.wikidata.org/entity/Q11730686,Józef Kądzielski,socjolog
http://www.wikidata.org/entity/Q11731091,Józef Osławski,aktor
http://www.wikidata.org/entity/Q11731566,Józef Waczków,poeta
http://www.wikidata.org/entity/Q11731566,Józef Waczków,tłumacz
http://www.wikidata.org/entity/Q11735951,Karol Bacz,oficer
http://www.wikidata.org/entity/Q11737732,Kazimierz Brodowicz,inżynier
http://www.wikidata.org/entity/Q11737957,Kazimierz Jankowski,lekarz
http://www.wikidata.org/entity/Q11737957,Kazimierz Jankowski,psychiatra
http://www.wikidata.org/entity/Q11738084,Kazimierz Lipiński,sędzia
http://www.wikidata.org/entity/Q11738084,Kazimierz Lipiński,oficer
http://www.wikidata.org/entity/Q11738440,Kazimierz Wilamowski,aktor
http://www.wikidata.org/entity/Q11738440,Kazimierz Wilamowski,reżyser teatralny
http://www.wikidata.org/entity/Q11738512,Kazimierz Łydka,geolog
http://www.wikidata.org/entity/Q11739972,Klemens Krzyżagórski,dziennikarz
http://www.wikidata.org/entity/Q11740008,Klementyna Zielniok-Dyś,sportowiec
http://www.wikidata.org/entity/Q11742708,Konrad Morawski,aktor
http://www.wikidata.org/entity/Q11742708,Konrad Morawski,aktor filmowy
http://www.wikidata.org/entity/Q11742734,Konrad Straszewski,oficer
http://www.wikidata.org/entity/Q11748661,Krystyna Cała,
http://www.wikidata.org/entity/Q11748664,Krystyna Chmielewska,aktor
http://www.wikidata.org/entity/Q11749392,Krzysztof Kowalczyk (trener),siatkarz
http://www.wikidata.org/entity/Q11749480,Krzysztof Majchrowski,
http://www.wikidata.org/entity/Q11753470,Lech Grześkiewicz,malarz
http://www.wikidata.org/entity/Q11754398,Leon Stasiak,polityk
http://www.wikidata.org/entity/Q11754449,Leon Łustacz,oficer
http://www.wikidata.org/entity/Q11754466,Leonard Borkowicz,członek personelu wojskowego
http://www.wikidata.org/entity/Q11754466,Leonard Borkowicz,szef rządu
http://www.wikidata.org/entity/Q11754658,Leopold Raznowiecki,
http://www.wikidata.org/entity/Q11755033,Leszek Małkowski,fotograf
http://www.wikidata.org/entity/Q11755201,Lesław Tokarski,dziennikarz
http://www.wikidata.org/entity/Q11763375,Lucyna Penciak,malarz
http://www.wikidata.org/entity/Q11763375,Lucyna Penciak,pisarz science-fiction
http://www.wikidata.org/entity/Q11763807,Ludwik Konarski,oficer
http://www.wikidata.org/entity/Q11763861,Ludwik Mochejski,polityk
http://www.wikidata.org/entity/Q11763921,Ludwik Serkowski,
http://www.wikidata.org/entity/Q11767644,Marcin Kołodyński,aktor
http://www.wikidata.org/entity/Q11767644,Marcin Kołodyński,dziennikarz
http://www.wikidata.org/entity/Q11768776,Maria Ciach,oszczepnik
http://www.wikidata.org/entity/Q11768778,Maria Cichocka,aktor
http://www.wikidata.org/entity/Q11769145,Maria Sieniawska,pediatra
http://www.wikidata.org/entity/Q11769320,Marian Buch,
http://www.wikidata.org/entity/Q11769352,Marian Dobija,lekkoatleta
http://www.wikidata.org/entity/Q11769400,Marian Godlewski,aktor
http://www.wikidata.org/entity/Q11769400,Marian Godlewski,reżyser teatralny
http://www.wikidata.org/entity/Q11769571,Marian Miśkiewicz (poseł na Sejm PRL),ekonomista
http://www.wikidata.org/entity/Q11769581,Marian Mozgawa,
http://www.wikidata.org/entity/Q11769624,Marian Podkowiński,dziennikarz
http://www.wikidata.org/entity/Q11769666,Marian Rułka,aktor
http://www.wikidata.org/entity/Q11769744,Marian Wacław Drozdowski,
http://www.wikidata.org/entity/Q11769801,Marian Śliwiński,
http://www.wikidata.org/entity/Q11770079,Mariusz Dawid Dastych,pisarz
http://www.wikidata.org/entity/Q11770079,Mariusz Dawid Dastych,tłumacz
http://www.wikidata.org/entity/Q11770079,Mariusz Dawid Dastych,dziennikarz
http://www.wikidata.org/entity/Q11770093,Mariusz Gorczyński,aktor
http://www.wikidata.org/entity/Q11776779,Medart Kaznowski,dziennikarz
http://www.wikidata.org/entity/Q11778584,Michał Antuszewicz,hokeista
http://www.wikidata.org/entity/Q11778669,Michał Chmara,socjolog
http://www.wikidata.org/entity/Q11779269,Michał Szopski,piosenkarz
http://www.wikidata.org/entity/Q11779269,Michał Szopski,śpiewak operowy
http://www.wikidata.org/entity/Q11779738,Mieczysław Glanc,
http://www.wikidata.org/entity/Q11779851,Mieczysław Lesz,polityk
http://www.wikidata.org/entity/Q11779851,Mieczysław Lesz,ekonomista
http://www.wikidata.org/entity/Q11779880,Mieczysław Michalik,filozof
http://www.wikidata.org/entity/Q11779999,Mieczysław Stępniewski,
http://www.wikidata.org/entity/Q11780046,Mieczysław Waśkowski,aktor
http://www.wikidata.org/entity/Q11780046,Mieczysław Waśkowski,reżyser filmowy
http://www.wikidata.org/entity/Q11781872,Mirosław Milewski,polityk
http://www.wikidata.org/entity/Q11792831,Norbert Michta,historyk
http://www.wikidata.org/entity/Q11797946,Olgierd Truszyński,rzeźbiarz
http://www.wikidata.org/entity/Q11814090,Paweł Hoffman,polityk
http://www.wikidata.org/entity/Q7942691,Mieczysław Jerzy Künstler,językoznawca
http://www.wikidata.org/entity/Q7942691,Mieczysław Jerzy Künstler,sinolog
http://www.wikidata.org/entity/Q7942695,Piotr Kupidłowski,polityk
http://www.wikidata.org/entity/Q7942697,Zofia Kuratowska,polityk
http://www.wikidata.org/entity/Q7942702,Bronisław Kuriata,oficer
http://www.wikidata.org/entity/Q7942705,Mieczysław Kurkowski,
http://www.wikidata.org/entity/Q7942708,Tadeusz Kurkowski,
http://www.wikidata.org/entity/Q7942713,Mieczysław Kurowski,
http://www.wikidata.org/entity/Q7942720,Eugeniusz Kuszko,polityk
http://www.wikidata.org/entity/Q7942723,Alfred Lampe,dziennikarz
http://www.wikidata.org/entity/Q7942724,Adam Landman,filozof
http://www.wikidata.org/entity/Q7942730,Zofia Laskowska,
http://www.wikidata.org/entity/Q7942732,Julian Laskowski,
http://www.wikidata.org/entity/Q7942733,Wiesław Antoni Lasocki,oficer
http://www.wikidata.org/entity/Q7942735,Eligiusz Lasota,dziennikarz
http://www.wikidata.org/entity/Q7942738,Jerzy Lau,poeta
http://www.wikidata.org/entity/Q7942743,Wilhelm Lawicz-Liszka,oficer
http://www.wikidata.org/entity/Q7942748,Anna Lechicka,dziennikarz
http://www.wikidata.org/entity/Q7942754,Włodzimierz Lechowicz,polityk
http://www.wikidata.org/entity/Q7942759,Witold Leder,tłumacz
http://www.wikidata.org/entity/Q7942770,Bonawentura Lenart,rytownik
http://www.wikidata.org/entity/Q7942775,Jan Lenart,
http://www.wikidata.org/entity/Q7942780,Wojciech Lenart,
http://www.wikidata.org/entity/Q7942788,Stanisław Lenczewski,
http://www.wikidata.org/entity/Q7942797,Stanisław Leopold,
http://www.wikidata.org/entity/Q7942803,Teofil Leśko,oficer
http://www.wikidata.org/entity/Q7942809,Roman Leś,ekonomista
http://www.wikidata.org/entity/Q7942814,Kazimierz Leśniak,
http://www.wikidata.org/entity/Q7942819,Henryk Lewandowski,
http://www.wikidata.org/entity/Q7942824,Henryk Lewenfisz-Wojnarowski,laryngolog
http://www.wikidata.org/entity/Q7942829,Teresa Lewtak-Stattler,
http://www.wikidata.org/entity/Q7942831,Cezary Leżeński,poeta
http://www.wikidata.org/entity/Q7942831,Cezary Leżeński,filolog
http://www.wikidata.org/entity/Q7942835,Zdzisław Libera,nauczyciel akademicki
http://www.wikidata.org/entity/Q7942835,Zdzisław Libera,historyk sztuki
http://www.wikidata.org/entity/Q7942839,Teodor Liese,skrzypek
http://www.wikidata.org/entity/Q7942842,Kazimierz Lisiecki,pedagog
http://www.wikidata.org/entity/Q7942847,Bronisław Wojciech Linke,malarz
http://www.wikidata.org/entity/Q7942847,Bronisław Wojciech Linke,karykaturzysta
http://www.wikidata.org/entity/Q7942857,Paweł Lipowczan,inżynier
http://www.wikidata.org/entity/Q7942857,Paweł Lipowczan,Kapitan
http://www.wikidata.org/entity/Q7942857,Paweł Lipowczan,pilot
http://www.wikidata.org/entity/Q7942860,Jerzy Lisowski,tłumacz
http://www.wikidata.org/entity/Q7942860,Jerzy Lisowski,krytyk literacki
http://www.wikidata.org/entity/Q7942864,Franciszek Litwin,lekarz
http://www.wikidata.org/entity/Q7942866,Ignacy Loga-Sowiński,polityk
http://www.wikidata.org/entity/Q7942866,Ignacy Loga-Sowiński,działacz związkowy
http://www.wikidata.org/entity/Q7942867,Edward Loth,
http://www.wikidata.org/entity/Q7942869,Bronisław Lubański,oficer
http://www.wikidata.org/entity/Q7942874,Wojciech Lubiński,lekarz
http://www.wikidata.org/entity/Q7942874,Wojciech Lubiński,oficer
http://www.wikidata.org/entity/Q11719895,Janina Łęgowska,
http://www.wikidata.org/entity/Q11720025,January Grzędziński,inżynier
http://www.wikidata.org/entity/Q11720025,January Grzędziński,oficer
http://www.wikidata.org/entity/Q11720080,Janusz Brochwicz-Lewiński,
http://www.wikidata.org/entity/Q11720083,Janusz Brych,
http://www.wikidata.org/entity/Q11720089,Janusz Burakiewicz,ekonomista
http://www.wikidata.org/entity/Q11720133,Janusz Durko,historyk
http://www.wikidata.org/entity/Q11720133,Janusz Durko,archiwista
http://www.wikidata.org/entity/Q11720133,Janusz Durko,muzeolog
http://www.wikidata.org/entity/Q11720298,Janusz Lewandowski,dyplomata
http://www.wikidata.org/entity/Q11720453,Janusz Sent,
http://www.wikidata.org/entity/Q11720486,Janusz Stanny,rytownik
http://www.wikidata.org/entity/Q11720530,Janusz Teodor Dybowski,pisarz
http://www.wikidata.org/entity/Q11720548,Janusz Wieczorek,polityk
http://www.wikidata.org/entity/Q11721064,Jarosław Ładosz,polityk
http://www.wikidata.org/entity/Q11724249,Jeremiasz Ślipiec,
http://www.wikidata.org/entity/Q11724521,Jerzy Dobrodzicki,oficer
http://www.wikidata.org/entity/Q11724552,Jerzy Dworak,
http://www.wikidata.org/entity/Q11724744,Jerzy Janusz Terej,historyk
http://www.wikidata.org/entity/Q11724943,Jerzy Kusiak,polityk
http://www.wikidata.org/entity/Q11725242,Jerzy Poksiński,historyk
http://www.wikidata.org/entity/Q11725395,Jerzy Skalski,oficer
http://www.wikidata.org/entity/Q11725659,Jerzy Wojciech Borejsza,historyk
http://www.wikidata.org/entity/Q11728089,Jolanta Morońska,
