page_title,page_length,incoming_links,interwiki_links,street_count,Score,
Ludwik_Kmicic-Skrzyński,15831,38,,1,162,
Waldemar_Ceran,13660,85,,,162,
Janina_Szczerska,19425,33,,1,162,
Jan_Radożycki,22226,61,,,161,
Aleksandr_Skriabin,7944,122,,,161,
Gérard_de_Villiers,9280,10,1,,161,
Aleksander_Walerian_Jabłonowski,14846,80,,,161,
Bogusław_Halikowski,7205,12,1,,161,
Franciszek_Ratajczak,2852,26,,8,161,
Selma_Kurz,6441,13,1,,161,
Stanisław_Nowodworski,5591,154,,,161,
Bogdan_Augustyniak,2865,23,1,,161,
Janusz_Zawodny,18748,68,,,161,
Włodzimierz_Bartoszewicz,5241,15,1,,161,
Igo_Sym,15536,77,,,161,
Tadeusz_Skwirzyński,5280,159,,,161,
Klemens_Stefan_Sielecki,10550,9,1,,161,
Edward_Grzywa,5322,158,,,161,
Odo_Bujwid,9756,52,,1,161,
Mieczysław_Karaś,2706,248,,,161,
Bolesław_Krupiński,4742,18,,8,161,
Marian_Konieczny,13287,85,,,161,
Jerzy_Wittlin,4723,16,1,,161,
Mieczysław_Sygnarski,18459,68,,,161,
Bolesław_Wallek-Walewski,6309,46,,2,161,
Luis_Federico_Leloir,3366,213,,,161,
Stanisław_Łojasiewicz,11932,45,,1,161,
Swiatosław_Richter,10047,102,,,161,
Andrzej_Seyfried,3665,19,1,,161,
Wojciech_Jastrzębowski_(artysta),13863,82,,,161,
Kazimierz_Krysiak,5348,51,,2,161,
Józef_Święcicki_(budowniczy),13779,82,,,161,
Juliusz_Demel,9681,104,,,161,
Ryszard_Gradziński,21297,61,,,161,
Łukasz_Dziekuć-Malej,22365,29,,1,161,
Aleksander_Albert_Krajewski,4628,16,1,,161,
Barbara_Ludwiżanka,8092,58,,1,161,
Stanisław_Urbańczyk,8867,110,,,161,
Stanisław_Rospond_(językoznawca),7235,126,,,161,
Władysław_Miziołek,11002,95,,,161,
Wiktor_Herer,6895,12,1,,161,
Bolesław_Bronisław_Duch,19730,64,,,161,
Franciszek_Nowodworski,11467,92,,,161,
Jerzy_Kusiak,7901,118,,,161,
Adam_Chełmoński_(1890–1959),12013,89,,,161,
Kazimierz_Mokłowski,3543,202,,,161,
Józef_Niewiadomski,7692,120,,,161,
Stanisław_Kukuryka,6823,130,,,161,
Władysław_Gurgacz,8838,21,,4,161,
Adam_Kowalik_(1933–2016),5839,144,,,161,
Władysław_Wolski,11938,89,,,161,
Zofia_Romanowa,8483,112,,,161,
Adolf_von_Baeyer,3089,220,,,161,
Carl_Gotthard_Langhans,11666,90,,,161,
Andrzej_Bartnicki,6378,135,,,161,
Wacław_Barcikowski,9798,101,,,161,
Roman_Bańkowski,22250,58,,,161,
Józef_Twardzicki,9237,52,,1,161,
César_Vallejo,4119,17,1,,161,
Henryk_Adamus,5995,13,1,,161,
Janusz_Paluszkiewicz,9879,100,,,161,
Aleksandr_Wasilewski,22059,58,,,161,
Michał_Rożek,6302,135,,,161,
Tadeusz_Borowski_(pisarz),10962,93,,,161,
Halina_Wasilewska-Trenkner,10615,95,,,161,
Bronisław_Kwiatkowski,16342,71,,,161,
Kazimierz_Sośnicki,20446,30,,1,161,
Kazimierz_Ulatowski,14769,76,,,161,
Bożena_Mamontowicz-Łojek,9537,102,,,161,
Henryk_Floyar-Rajchman,14189,78,,,161,
Michał_Sokolnicki_(generał),18157,66,,,161,
Bolesław_Świętochowski,12058,43,,1,161,
Bonawentura_Niemojowski,9248,104,,,161,
Edmund_Pszczółkowski,8507,110,,,161,
Włodzimierz_Bańkowski,40798,38,,,161,
Andreas_Steinhuber,4180,177,,,161,
Juliusz_Zdanowski,4062,17,1,,161,
Karol_Starmach,24950,53,,,161,
Włodzimierz_(Tichonicki),23596,55,,,161,
Andrzej_Gołąb,3681,192,,,161,
Maciej_Rybiński_(generał),7895,115,,,161,
Katarzyna_Kobro,5814,70,,1,161,
Anna_Kamieńska-Łapińska,6559,12,1,,161,
Aleksy_Antkiewicz,7039,124,,,161,
Jewhen_Petruszewycz,13710,79,,,160,
Czesław_Witoszyński,11085,22,,3,160,
Szymon_Dzierzgowski,5259,14,1,,160,
Jewgienij_Griszyn_(łyżwiarz),5898,139,,,160,
Eugeniusz_Priwieziencew,12915,82,,,160,
Jan_Szczepański_(bokser),7604,117,,,160,
Joe_Zawinul,9729,99,,,160,
Kazimierz_Rusinek_(polityk),13856,78,,,160,
Ludwik_Finkel,13335,80,,,160,
Tadeusz_Rut_(lekkoatleta),4256,172,,,160,
Leszek_Błażyński,5218,150,,,160,
Mieczysław_Dębicki,10614,93,,,160,
Jan_Dembowski_(biolog),9668,99,,,160,
Igor_Netto,5653,142,,,160,
Marian_Turwid,18023,32,,1,160,
Ignacy_Izdebski,13214,80,,,160,
Jacek_Chmielnik,13694,78,,,160,
Zbigniew_Grabowski_(inżynier),12935,81,,,160,
Witold_Modelski,5724,13,1,,160,
Max_Lewandowsky,39350,38,,,160,
Stanisław_Tessaro,17083,33,,1,160,
Tadeusz_Dietrich,6765,125,,,160,
Prospero_Caterini,3822,183,,,160,
Franciszek_Kostrzewski,8982,51,,1,160,
Eugeniusz_Molczyk,15570,71,,,160,
Wanda_Gołkowska,3886,17,1,,160,
Eugeniusz_Czerwiński,3591,190,,,160,
Adam_Marian_Bratro,17246,66,,,160,
Leon_Supiński,7568,115,,,160,
Witold_Staniewicz,9735,97,,,160,
Juliusz_Kunitzer,29260,46,,,160,
Alfons_Klafkowski,9562,98,,,160,
Kazimierz_Władysław_Kumaniecki,11016,89,,,160,
Jerzy_Młynarczyk,13388,78,,,160,
Mieczysław_Gracz,4722,157,,,160,
Stepan_Wytwycki,7504,115,,,160,
Eufemiusz_Herman,12377,82,,,160,
Mieczysław_Centnerszwer,5581,13,1,,160,
Wincenty_Okoń,6611,125,,,160,
Adam_Münchheimer,13833,76,,,160,
Judah_Benjamin,3257,19,1,,160,
Max_Pinkus,10790,8,1,,160,
Eligiusz_Lasota,4145,16,1,,160,
Wilhelm_Feldman,9289,49,,1,160,
Jan_Porajewski,22163,55,,,160,
Nowy_Cmentarz_w_Zakopanem,7825,111,,,160,
Marek_Słyk,4133,16,1,,160,
Józef_Zaliwski,4753,51,,2,160,
Antoni_Żabko-Potopowicz,15627,6,1,,160,
Robert_Ruszkowski,2995,20,1,,160,
Władysław_Gwiazda,3818,179,,,160,
Natalia_Gąsiorowska,10793,44,,1,160,
Jan_Gotlib_Bloch,17990,63,,,160,
Franciszek_Sędzicki,5866,14,,8,160,
Walentin_Bubukin,5057,148,,,160,
Leonard_Andrzejewski,15698,69,,,160,
Ernst_Hanfstaengl,10637,8,1,,160,
Ryszard_Danecki,4474,15,1,,160,
Nikołaj_Siemionow,3119,204,,,160,
Franciszek_Stok,34851,40,,,160,
Jan_Romer,13025,78,,,160,
Jeremiasz_(Anchimiuk),15280,70,,,160,
Kazimierz_Lipiński_(przemysłowiec),31318,43,,,160,
Wojciech_Jaroszewski,7217,116,,,160,
Francesco_Salesio_della_Volpe,3374,193,,,160,
Edward_Sznajder,5744,135,,,160,
Bronisław_Chromy,12260,81,,,160,
Tadeusz_Olechowski,5037,147,,,160,
Stanisław_Kawski,28149,46,,,160,
Karol_Wolfram,4040,16,1,,160,
Antoni_Małecki_(uczony),12663,79,,,160,
Antoni_Bazaniak,3706,17,1,,160,
Tadeusz_Ptaszycki,14218,36,,1,160,
Władysław_Majewski_(1933–2002),4823,151,,,160,
Ludwik_Perski,3154,19,1,,160,
Mykoła_Łysenko,32945,41,,,160,
Karol_Zaremba,3668,17,1,,160,
Ignacy_Loga-Sowiński,10486,89,,,160,
Danuta_Przystasz,34084,40,,,160,
Łukasz_Solecki,6227,126,,,160,
Marceli_Tarnawiecki,16988,64,,,160,
Władimir_Kuzin,5869,131,,,160,
Jan_Biały,22393,26,,1,160,
Józef_Raczyński,5132,143,,,159,
Wiesław_Skałkowski,23582,51,,,159,
Henryk_Kluba,8453,102,,,159,
Władysław_Wiro-Kiro,11877,81,,,159,
Władysław_Wicha,5432,137,,,159,
Mieczysław_Mozdyniewicz,14398,35,,1,159,
Eugeniusz_Piasecki,9961,45,,1,159,
Emil_Kaliński,9480,94,,,159,
Jeanne_Hébuterne,3908,16,1,,159,
Kazimierz_Świtała,8896,98,,,159,
Stasys_Raštikis,7502,10,1,,159,
Wirgiliusz_Gryń,10608,87,,,159,
Henryk_Dembiński_(generał),7473,110,,,159,
Jan_Moor-Jankowski,5785,12,1,,159,
Władysław_Semkowicz,8421,101,,,159,
Józef_Ozimiński,1569,30,1,,159,
Lew_Mechlis,5777,12,1,,159,
Stefan_Zwoliński,7604,108,,,159,
Ludwik_Adam_Dmuszewski,40039,35,,,159,
Józef_Celmajster,4221,15,1,,159,
Kazimierz_Niedzielski,21767,26,,1,159,
Emil_Hácha,13838,72,,,159,
Wsiewołod_Pudowkin,16053,65,,,159,
Jakub_Mowszowicz,6079,125,,,159,
Henriette_Caillaux,4196,15,1,,159,
Roman_Krogulski,8849,48,,1,159,
Jerzy_Rapf_(lekarz),24269,49,,,159,
Stanisław_Bukowiecki,7538,108,,,159,
Julian_Klaczko,8321,33,,2,159,
Joanna_Wiszniewicz,4602,14,1,,159,
Lorenzo_Lauri,5388,135,,,159,
Stefan_Matuszewski,9370,93,,,159,
Józef_Gałuszka,4169,15,1,,159,
Wacław_Szymanowski_(1895–1965),8405,100,,,159,
Tadeusz_Perkitny,7276,10,1,,159,
Louis_de_la_Bourdonnais,4140,15,1,,159,
Alfred_Dreyfus,10264,87,,,159,
Roman_Starzyński,14780,68,,,159,
Wiktor_Dega,11601,80,,,159,
Filip_Sulimierski,4339,77,,1,159,
Tadeusz_Wojtowicz,16502,63,,,159,
Jerzy_Krasowski_(aktor),5697,129,,,159,
Jan_Kurnakowicz,5966,41,,2,159,
Tadeusz_Chrzanowski,8686,97,,,159,
Eugenia_Umińska,6099,61,,1,159,
Władysław_Serczyk,7499,107,,,159,
Hubert_Linde,7389,108,,,159,
Ruth_Fischer,5006,13,1,,159,
Jan_Dąbrowski_(historyk),10522,85,,,159,
Czesław_Zakaszewski,7183,10,1,,159,
Zygmunt_Kamiński_(malarz),13720,71,,,159,
Stéphane_Hessel,4992,13,1,,159,
Tadeusz_Etter,4599,148,,,159,
Maciej_Masłowski_(historyk),29562,42,,,159,
Michał_Józefczyk,40213,34,,,159,
Włodzimierz_Potasiński,11613,39,,1,159,
Anna_Pogonowska,5538,12,1,,159,
Stanisław_Sroka_(polityk),6913,112,,,159,
Franciszka_Cegielska,6314,119,,,159,
Wiesław_Drzewicz,11366,80,,,159,
Wacław_Kłoczkowski,13007,36,,1,159,
Mieczysław_Lesz,4687,145,,,159,
Richard_Byrd_(lotnik),11551,79,,,159,
Jan_Czeraszkiewicz,24852,47,,,159,
Juliusz_Wyrzykowski,4928,13,1,,159,
Wojciech_Wąsikiewicz,5250,134,,,159,
Anatolij_Gołownia,6419,117,,,159,
Philipp_Franz_Balthasar_von_Siebold,21325,52,,,159,
Bernard_Adamecki,11933,38,,1,159,
Henryk_Sokolak,5475,12,1,,159,
Edward_Duda,9777,88,,,159,
William_Halsey,13394,71,,,159,
Jadwiga_Grabowska-Hawrylak,7086,109,,,159,
Camillo_Laurenti,4234,154,,,159,
Ignacy_Witz,4390,14,1,,159,
Robert_Satanowski,10786,82,,,159,
Karol_Miarka_(starszy),10369,84,,,159,
Harold_Lloyd,3000,193,,,159,
Wiesław_Kotański,16176,62,,,159,
Władysław_Honkisz,11168,7,1,,159,
Albrecht_Lempp,4813,13,1,,159,
Feliks_Selmanowicz,13165,35,,1,159,
Tadeusz_Strumiłło_(pedagog),14664,66,,,159,
Witold_Rychter,10417,41,,1,158,
Halina_Krahelska,13980,22,,2,158,
Jan_Zarewicz,18615,56,,,158,
Zygmunt_Augustyński,40358,33,,,158,
Karol_Otto_Kniaziewicz,9362,89,,,158,
Władimir_Gundarcew,5150,133,,,158,
Frederic_Thesiger_(1._baron_Chelmsford),4768,140,,,158,
Wiktor_Kosiczkin,4922,137,,,158,
Henryk_Konic,9832,86,,,158,
Stefan_Lewicki_(nauczyciel),21895,50,,,158,
Tadeusz_Galiński,6715,111,,,158,
Ignacy_Łobos,4693,141,,,158,
Władysław_Czapliński_(historyk),8305,96,,,158,
Jan_Błoński,10876,80,,,158,
Alf_Liczmański,8045,32,,2,158,
Palladiusz_(Kaminski),6854,109,,,158,
Aleksander_Dyżewski,9881,42,,1,158,
Reinhard_Selten,6141,117,,,158,
Przemysław_Piekarski,3277,178,,,158,
Robert_Robinson,2404,219,,,158,
Bolesław_Biegas,9995,16,,4,158,
Jarosław_Ładosz,5884,11,1,,158,
Oskar_Flatt,10535,40,,1,158,
Raul_Koczalski,18130,56,,,158,
Aleksander_Colonna-Walewski_(syn_Napoleona),16781,59,,,158,
Karol_Potkański,7135,52,,1,158,
Andrzej_Bolewski,10668,80,,,158,
Krzysztof_Litwin,11961,74,,,158,
Helena_Majdaniec,6553,111,,,158,
Emil_Nikodemowicz,5821,120,,,158,
Stanisław_Zawadzki_(1900–1984),7863,98,,,158,
Jan_Batory,5335,127,,,158,
Zygmunt_Żyłka-Żebracki,31724,38,,,158,
Julian_Skokowski,13164,34,,1,158,
Karol_Podczaszyński,5081,131,,,158,
Łucja_Prus,4651,69,,1,158,
Edward_Marczewski,5195,64,,1,158,
Piotr_Maszyński,6074,38,,2,158,
Jan_Gwalbert_Pawlikowski,6940,106,,,158,
Stanisław_Bursa,18825,54,,,158,
Iwan_Jefriemow,3418,16,1,,158,
Gieorgij_Lwow,6927,106,,,158,
Tadeusz_Romanowicz,6134,28,,3,158,
Annie_Girardot,3969,154,,,158,
Kazimierz_Sawicki,14949,63,,,158,
Alojzy_Horak,14945,31,,1,158,
Jarosław_Kukulski,8392,93,,,158,
Witold_Łukaszewicz,7647,49,,1,158,
Aleksander_Zarzycki,8927,89,,,158,
Ryszard_Sroczyński,4091,14,1,,158,
Jakub_Lejkin,4536,13,1,,158,
Maria_Piłsudska_(1865–1921),7377,101,,,158,
Zygmunt_Kędzierski,2665,200,,,158,
Zbigniew_Drzewiecki,5629,121,,,158,
Kim_Philby,21390,49,,,158,
Janusz_Franciszek_Radziwiłł,17989,55,,,158,
Roger_Verey,6444,110,,,158,
Theo_Lingen,2632,19,1,,158,
Cezary_Kamienkow,3676,15,1,,158,
Aleksander_Krywult,5320,62,,1,158,
Krystyna_Pisarkowa,2626,19,1,,158,
Henryk_Kosk,5566,121,,,158,
Józef_Kamiński_(generał_WP),18896,53,,,158,
Józef_Marek_(biskup),4381,142,,,158,
Stefan_Jarzębski,3802,156,,,158,
Edmund_Małachowicz,5417,123,,,158,
Andriej_Grieczko,12748,69,,,158,
Stanisław_Domański_(fitopatolog),2736,194,,,158,
Józef_Nalberczak,11029,76,,,158,
Feliks_Tych,9506,84,,,158,
Jan_Stańczyk,9673,83,,,158,
Franciszek_Ptak,29423,19,,1,158,
Zygmunt_Lorentz,10801,25,,2,158,
Andrzej_Szalawski,14874,62,,,158,
Józef_Maroszek_(inżynier),19827,51,,,158,
Dmitrij_Ustinow,15590,60,,,158,
Anna_Ciepielewska,9311,85,,,158,
Jurek_Błones,4420,13,1,,158,
Zbigniew_Dańczyszyn,25324,43,,,158,
Ignacy_Kozielewski,13766,32,,1,158,
Franciszek_Mamuszka,8639,29,,2,158,
Alfons_Kühn,6945,103,,,158,
Franciszek_Rataj,13738,32,,1,158,
Bernard_Marszałek,3008,17,1,,158,
Józef_Węgrzyn_(aktor),11537,73,,,158,
Pelagia_Majewska,7342,49,,1,158,
Ignacy_Oziewicz,13046,33,,1,158,
Sławomir_Odrzywolski,5706,58,,1,158,
Franciszek_Mazur,13953,64,,,158,
Kazimierz_Obuchowski,5491,11,1,,158,
Konstanty_Górski_(historyk),4050,147,,,158,
Zdzisław_Kałędkiewicz,4860,12,1,,158,
Michał_Kaczorowski,7739,95,,,158,
Michaił_Frunze,8111,92,,,157,
Andrzej_Grąziewicz,10744,76,,,157,
Jerzy_Olszewski_(polityk),6124,111,,,157,
Sorajja_Esfandijari_Bachtijari,3893,14,1,,157,
Aleksandr_Jegorow,18217,53,,,157,
William_Theodore_Heard,4270,141,,,157,
Joanna_Agacka-Indecka,8186,45,,1,157,
Alina_Centkiewicz,8453,44,,1,157,
Mieczysław_Gajda_(1931–2017),9206,84,,,157,
Lidia_Czukowska,6176,10,1,,157,
Ignacy_Feliks_Dobrzyński,10071,79,,,157,
Jerzy_Borejsza_(publicysta),20982,48,,,157,
Wacław_Balcerski,6981,50,,1,157,
Zbigniew_Dunin-Wąsowicz,9676,40,,1,157,
Andrzej_Wołkowski,6309,108,,,157,
Stanisław_Zając_(polityk),13691,64,,,157,
Kazimierz_Szpotański,4948,31,,3,157,
Józef_Friedlein,4617,66,,1,157,
César_Franck,5373,120,,,157,
Józef_Nowak_(aktor),8104,91,,,157,
Jan_Biziel,8096,45,,1,157,
Antonina_Hoffmann,2917,17,1,,157,
Maria_Okońska,2917,17,1,,157,
Stefan_Dybowski,7938,92,,,157,
Marian_Cynarski,4912,63,,1,157,
Tadeusz_Schaetzel,16065,57,,,157,
Teresa_Chmura-Pełech,4623,132,,,157,
Stefan_Kwoczała,4418,136,,,157,
Bolesław_Gleichgewicht,11129,73,,,157,
Ferdynand_Weigel,4662,65,,1,157,
Henryk_Lederman,3450,15,1,,157,
Adam_Papée,10877,74,,,157,
Stanisław_Augustyński,26900,40,,,157,
Jan_Gall,11071,36,,1,157,
Jan_Huszcza,3788,14,1,,157,
Zdzisław_Marchwicki_(1927–1977),21123,47,,,157,
Kazimierz_Reychman,4523,133,,,157,
Mieczysław_Wajnberg,13055,65,,,157,
Leszek_Kawczyński,29868,18,,1,157,
Robiert_Rożdiestwienski,4663,12,1,,157,
Jerzy_Bojańczyk,6049,54,,1,157,
Jan_Okołowicz,18082,52,,,157,
Nat_King_Cole,4350,136,,,157,
Rudolf_Kapera,4206,139,,,157,
Adam_Żebrowski,4807,127,,,157,
Carlos_Saavedra_Lamas,3743,150,,,157,
Jerzy_Konorski,23800,43,,,157,
Maksymilian_Rose,23800,43,,,157,
Bolesław_Miklaszewski,8555,86,,,157,
Michał_Grendys,7862,45,,1,157,
Michalina_Mościcka,15702,57,,,157,
Edward_Zwolski,8691,42,,1,157,
Henryk_Szumski,11834,69,,,157,
Jan_Nagrabiecki,3383,15,1,,157,
Piotr_Steinkeller,10437,37,,1,157,
Adam_Mohuczy,12587,66,,,157,
Gérard_Oury,6058,108,,,157,
Jan_Kazimierz_Kruszewski,12029,68,,,157,
Marie_Pierre_Kœnig,14831,59,,,157,
Antoni_Madeyski,14107,61,,,157,
Henryk_Bąk_(aktor),9785,78,,,157,
Jerzy_Kuryłowicz,7538,46,,1,157,
Apoloniusz_Zawilski,8918,41,,1,157,
Cmentarz_Świętokrzyski_w_Warszawie,7892,90,,,157,
Wojciech_Skibiński_(1929–2016),11951,68,,,157,
Mieczysław_Gębarowicz,12761,32,,1,157,
Jerzy_(Korenistow),18780,50,,,157,
Ernest_Till,10120,76,,,157,
Tadeusz_Płużański,29190,37,,,157,
Virgil_Grissom,11925,68,,,157,
Alfred_Fiderkiewicz,9031,82,,,157,
Zbigniew_Safjan,6345,104,,,157,
Artur_Bartels,6746,9,1,,157,
Bohdan_Baranowski,8979,82,,,157,
Zygmunt_Huszcza,17064,53,,,157,
Franciszek_Maria_Lanci,10016,76,,,157,
Edwin_Rozłubirski,27717,38,,,157,
Kazimierz_Śmiglak,6850,98,,,157,
Wacław_Komar,16092,55,,,157,
Józef_Czajkowski,6267,34,,2,157,
Janusz_Różewicz,3290,15,1,,157,
Jakow_Zeldowicz,9408,79,,,157,
Jakow_Zak,4806,124,,,157,
Andrzej_Marcinkowski,2993,16,1,,157,
Jerzy_Lau,2993,16,1,,157,
Zbigniew_Ihnatowicz,7026,96,,,157,
Robert_Aldrich,3966,141,,,157,
Charles_Conrad,13086,63,,,157,
Zdzisław_Jachimecki,10095,37,,1,157,
Antoni_Żurowski,10947,71,,,157,
Alfred_F.S._Meissner,26436,39,,,157,
Constantin_Carathéodory,10085,75,,,157,
Sławosz_Szydłowski,8498,84,,,157,
Maria_Dulębianka,14327,29,,1,157,
Zygmunt_Kuźwa,3570,14,1,,157,
Roman_Piotrowski_(1895–1988),5592,111,,,157,
Aleksander_Kowalski_(hokeista),13237,62,,,157,
Henryk_Szafrański,8744,82,,,157,
Przemysław_Burchard,10818,71,,,157,
Zbigniew_Józef_Kraszewski,9234,79,,,157,
Józef_Oxiński,7021,47,,1,157,
Tadeusz_Janczar,9739,76,,,156,
Ryszard_Świętochowski,1641,24,1,,156,
Leon_Frankowski,3759,28,,4,156,
Konstantin_Czernienko,8353,84,,,156,
Tatjana_Awierina,6942,95,,,156,
Franciszek_Bielak,14774,28,,1,156,
Stanisław_Powalisz,9844,37,,1,156,
Ryszard_Linscheid,14020,59,,,156,
Józef_Bubella,20194,46,,,156,
Zygmunt_Cšadek,31408,34,,,156,
Edward_Pawłowski,16368,53,,,156,
Jan_Raszka_(rzeźbiarz),25655,39,,,156,
Stefan_Brzeszczyński,15485,55,,,156,
Janusz_Kurczab,9059,79,,,156,
Siergiej_Bondarczuk,9051,79,,,156,
Janusz_Zarzycki,7836,87,,,156,
Józef_Weyssenhoff_(pisarz),13573,60,,,156,
Jan_Adamczewski,3020,165,,,156,
Cyprian_Godebski_(pisarz),18835,48,,,156,
Andrzej_Bączkowski,4254,65,,1,156,
Iwan_Iwanow-Wano,15814,54,,,156,
Francesco_Segna,4021,136,,,156,
Karol_Lutostański,9927,74,,,156,
Marian_Krzak,3542,148,,,156,
Kazimierz_Banach,10539,71,,,156,
Mieczysław_Popiel,5732,107,,,156,
Alfred_Biedermann,10266,72,,,156,
Jiřina_Hauková,3123,15,1,,156,
Tadeusz_Kunicki,4025,135,,,156,
Konrad_Jażdżewski,7472,44,,1,156,
Krystyna_Skuszanka,5310,112,,,156,
Wincenty_Styczyński,3576,20,,6,156,
Medard_Downarowicz,10879,69,,,156,
Zdzisława_Pabjańczyk-Ogłozińska,8270,83,,,156,
Maksymilian_Berezowski,3789,13,1,,156,
Raisa_Gorbaczowa,2591,17,1,,156,
Adam_Chmiel,6949,46,,1,156,
Dmytro_Doncow,24104,40,,,156,
Ignacy_Drexler,2321,194,,,156,
Henryk_Czyż_(muzyk),11522,66,,,156,
Helena_Rakoczy,5055,115,,,156,
Stanisław_Niwiński_(aktor),11261,67,,,156,
Stanisław_Lubomirski_(wojewoda_kijowski),7152,91,,,156,
Stefan_Pieńkowski_(fizyk),7384,89,,,156,
Witold_Trzeciakowski,5110,114,,,156,
Edward_Webersfeld,15880,53,,,156,
Aleksander_Piech_(rzemieślnik),40346,28,,,156,
Giovanni_Simeoni,6023,102,,,156,
Krystyna_Grzybowska_(dziennikarka),3752,13,1,,156,
Aleksander_Burski,7223,90,,,156,
Kazimierz_Dziewanowski,11689,65,,,156,
Stanisław_Liszewski,10245,71,,,156,
Józef_Oberc,8126,83,,,156,
Bolesław_Szabelski,18227,48,,,156,
Juliusz_Heinzel,9816,73,,,156,
Władysław_Seyda,6244,99,,,156,
Jan_Hempel_(filozof),18767,47,,,156,
Mieczysław_Waśkowski,6143,100,,,156,
Adolf_Heidrich,15288,54,,,156,
Kazimierz_Klęk,4734,119,,,156,
Andrzej_Szczudlik_(polityk),16117,52,,,156,
Jacek_Janczarski,5384,109,,,156,
Bożena_Aksamit,4665,11,1,,156,
Karol_Sabath,9163,76,,,156,
Czesław_Wołłejko,6679,94,,,156,
Józef_Nusbaum-Hilarowicz,7000,45,,1,156,
Barbara_Sadowska,8964,38,,1,156,
Naum_Sztarkman,5066,113,,,156,
Józef_Burszta,17960,48,,,156,
Bolesław_Mazurkiewicz,12028,63,,,156,
Bronisław_Idzikowski,2348,94,,1,156,
Andrzej_Nadolski,12587,61,,,156,
Walery_Rzewuski,23397,40,,,156,
Marian_Czapla,3302,14,1,,156,
Irena_Tuwim,15912,52,,,156,
Wallis_Simpson,4034,131,,,156,
Leopold_Socha,4597,11,1,,156,
Edmund_Wojtyła,4649,59,,1,156,
Józef_Wysocki_(generał),8230,81,,,156,
Halina_Evert-Kappesowa,24132,39,,,156,
Andrzej_Wilkosz,21643,42,,,156,
Antoni_Peretiatkowicz,8690,78,,,156,
Eugeniusz_Dąbrowski,18344,47,,,156,
Józef_Zawadzki_(1886–1951),14544,55,,,156,
Lew_Kuleszow,16729,50,,,156,
Józef_Zwierzycki,8844,25,,2,156,
Romuald_Cabaj,2127,9,1,1,156,
Wojciech_Skowroński,20808,43,,,156,
Władysław_Przanowski,11317,32,,1,156,
Zbigniew_Karpiński,5046,112,,,156,
Aleksander_Jeljaszewicz,5190,10,1,,156,
Władysław_Giergiel,4233,126,,,156,
Mieczysław_Voit,7324,87,,,156,
Alicja_Karłowska-Kamzowa,13684,57,,,156,
Luigi_Macchi,3681,138,,,156,
Konrad_Nałęcki,7307,87,,,156,
Chaim_Soutine,7832,83,,,156,
Teodor_Tripplin,22153,41,,,156,
Stanisław_Helsztyński,9090,37,,1,156,
Julia_Pępiak,5950,9,1,,156,
Louis_Lewandowski,2935,15,1,,156,
Maria_Jaczynowska,6807,91,,,156,
Józef_Kossecki,16486,50,,,156,
Ann_Harding,3229,14,1,,156,
Adam_Stanisław_Krasiński_(biskup_wileński),7150,88,,,156,
Aleksandr_Bek,6948,8,1,,156,
Maciej_Sieczka,7020,89,,,156,
Walter_Nowotny,30217,33,,,156,
Michaił_Romm,14659,54,,,156,
Walentin_Sierow,5719,102,,,156,
Ignacy_Baranowski,11144,32,,1,156,
Stanisław_Śliwiński_(minister),4843,114,,,156,
Władysław_Semadeni,9015,75,,,156,
Ananiasz_Zajączkowski,9964,70,,,156,
Edward_Gronczewski,21879,41,,,155,
Jan_Jaworowski,6877,8,1,,155,
Jan_Mauersberger,9334,73,,,155,
Dobiesław_Damięcki,11074,65,,,155,
Konstanty_Pociejkowicz,3015,156,,,155,
Zbigniew_Łapiński,8134,80,,,155,
Józef_Pieracki,9905,70,,,155,
Jan_Rustecki,5919,99,,,155,
Abram_Lufer,4859,113,,,155,
Janusz_Bylczyński,8519,77,,,155,
Wacław_Tułodziecki,6335,94,,,155,
Romuald_Ochęduszko,11706,62,,,155,
Adam_Bochnak,7598,41,,1,155,
Nikołaj_Ogariow,2607,16,1,,155,
Samuel_Dickstein,7072,43,,1,155,
Michaił_Swietłow,3472,13,1,,155,
Franz_von_Lenbach,1647,22,1,,155,
Jan_Maciaszek,10141,68,,,155,
Andrzej_Rosicki,3162,74,,1,155,
Władysław_Korniłowicz,16429,49,,,155,
Matylda_Wasylewicz,23831,38,,,155,
Edward_Grabski,16393,24,,1,155,
Mykoła_Łebed´,26823,35,,,155,
Aleksander_Lesser,8736,75,,,155,
Katarzyna_Piskorska,23762,38,,,155,
Wacław_Makowski_(lotnik),30514,32,,,155,
Henryk_Pietraszkiewicz,14569,53,,,155,
Feliks_Szlachtowski,4186,61,,1,155,
Edward_Porębowicz,10303,67,,,155,
Jan_Kaczkowski_(duchowny),14971,52,,,155,
Andrzej_Ananicz,10769,65,,,155,
Władysław_Krasnowiecki,8879,74,,,155,
Maria_Jarema,3234,48,,2,155,
Roman_Strzałkowski,16290,49,,,155,
Kazimierz_Koźniewski,11232,63,,,155,
Berthe_Morisot,6204,94,,,155,
Jerzy_Skowronek,5257,105,,,155,
Wiktor_Zbyszewski,5736,49,,1,155,
Dawid_Ojstrach,9389,71,,,155,
Stanisława_Zawadzka,3065,14,1,,155,
Stanisław_Wohl,6253,93,,,155,
Leon_Babiński,15194,25,,1,155,
Wilhelm_Rogosz,7388,41,,1,155,
Kazimierz_Jeżewski,7383,13,,5,155,
Jerzy_Duszyński_(aktor),14714,52,,,155,
