http://www.wikidata.org/entity/Q8862718,Stanisław Latour,Stanisław Latour,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1927-05-24T00:00:00Z,2007-10-20T00:00:00Z,
http://www.wikidata.org/entity/Q8863054,Jerzy Łoziński,Jerzy Łoziński,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1925-04-20T00:00:00Z,1996-12-13T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Jerzy%20%C5%81ozi%C5%84ski%20-%20gr%C3%B3b.jpg
http://www.wikidata.org/entity/Q8863153,Władysław Majewski,Władysław Majewski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1933-04-06T00:00:00Z,2002-05-22T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Prof.%20W%C5%82adys%C5%82aw%20Majewski%20gr%C3%B3b.jpg
http://www.wikidata.org/entity/Q8863468,Marian Mieszkowski,Marian Mieszkowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1913-01-17T00:00:00Z,2007-09-04T00:00:00Z,
http://www.wikidata.org/entity/Q8863526,Adam Miłobędzki,Adam Miłobędzki,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1924-07-17T00:00:00Z,2003-12-06T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Adam%20i%20Tadeusz%20Mi%C5%82ob%C4%99dzcy%20gr%C3%B3b.JPG
http://www.wikidata.org/entity/Q8863746,Stanisław Niewiadomski,Stanisław Niewiadomski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1928-10-02T00:00:00Z,2008-02-23T00:00:00Z,
http://www.wikidata.org/entity/Q8863819,Tadeusz Wacław Nowacki,Tadeusz Wacław Nowacki,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1913-11-25T00:00:00Z,2011-09-26T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Tadeusz%20Wac%C5%82aw%20Nowacki%20-%20gr%C3%B3b.jpg
http://www.wikidata.org/entity/Q433828,Sławomir Szwedowski,Sławomir Szwedowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1928-01-01T00:00:00Z,2000-03-21T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/PL%20Warsaw%20Stare%20Pow%C4%85zki%20Szwedowski.jpg
http://www.wikidata.org/entity/Q447814,Joanna Chmielewska,Joanna Chmielewska,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1932-04-02T00:00:00Z,2013-10-07T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Irena%20Kuhn%20vel%20Joanna%20Chmielewska%20-%20gr%C3%B3b.jpg
http://www.wikidata.org/entity/Q447814,Joanna Chmielewska,Joanna Chmielewska,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1932-04-02T00:00:00Z,2013-10-07T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Irena%20Kuhn%20vel%20Joanna%20Chmielewska%20-%20gr%C3%B3b.jpg
http://www.wikidata.org/entity/Q470954,Władysław Grabski,Władysław Dominik Grabski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1874-07-07T00:00:00Z,1938-03-01T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Nagrobek.wladyslaw.grabski.01.jpg
http://www.wikidata.org/entity/Q508891,Mieczysław Karłowicz,Mieczysław Karłowicz,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1876-12-11T00:00:00Z,1909-02-08T00:00:00Z,
http://www.wikidata.org/entity/Q508990,Jan Brzechwa,Jan Brzechwa,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1898-08-15T00:00:00Z,1966-07-02T00:00:00Z,
http://www.wikidata.org/entity/Q508990,Jan Brzechwa,Jan Brzechwa,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1900-08-15T00:00:00Z,1966-07-02T00:00:00Z,
http://www.wikidata.org/entity/Q532700,Aleksandra Śląska,Aleksandra Śląska,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1925-11-04T00:00:00Z,1989-09-18T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Nagrobek%20aleksandra%20slaska.JPG
http://www.wikidata.org/entity/Q551607,Bolesław Piasecki,Bolesław Piasecki,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1915-02-18T00:00:00Z,1979-01-01T00:00:00Z,
