cemetery,cemeteryLabel,adm_location,adm_locationLabel,location
http://www.wikidata.org/entity/Q33332244,Cmentarz ewangelicki,http://www.wikidata.org/entity/Q7664406,Szczuczarz,
http://www.wikidata.org/entity/Q33332326,Cmentarz rodowy,http://www.wikidata.org/entity/Q7664406,Szczuczarz,
http://www.wikidata.org/entity/Q33332341,"Cmentarz ewangelicki, ob. rzym.-kat.",http://www.wikidata.org/entity/Q7848980,Trzebin,
http://www.wikidata.org/entity/Q33332434,"Cmentarz ewangelicki, ob. rzym.-kat.",http://www.wikidata.org/entity/Q8037507,Wołowe Lasy,
http://www.wikidata.org/entity/Q33332515,Cmentarz,http://www.wikidata.org/entity/Q4973896,Bronikowo,
http://www.wikidata.org/entity/Q33332530,Cmentarz,http://www.wikidata.org/entity/Q4973896,Bronikowo,
http://www.wikidata.org/entity/Q33332544,"Cmentarz ewangelicki, ob. rzym.-kat.",http://www.wikidata.org/entity/Q5648540,Hanki,
http://www.wikidata.org/entity/Q33332574,"Cmentarz ewangelicki, ob. katolicki",http://www.wikidata.org/entity/Q8080797,Łowicz Wałecki,
http://www.wikidata.org/entity/Q33332600,Cmentarz ewangelicki rodziny,http://www.wikidata.org/entity/Q988632,Mirosławiec,
http://www.wikidata.org/entity/Q33332615,Cmentarz żydowski,http://www.wikidata.org/entity/Q988632,Mirosławiec,
http://www.wikidata.org/entity/Q33332710,Cmentarz ewangelicki,,,
http://www.wikidata.org/entity/Q33332828,"Cmentarz ewangelicki, ob. katolicki",http://www.wikidata.org/entity/Q9360119,Toporzyk,
http://www.wikidata.org/entity/Q33332844,Cmentarz katolicki,http://www.wikidata.org/entity/Q6147677,Jamienko,
http://www.wikidata.org/entity/Q33332895,Cmentarz,http://www.wikidata.org/entity/Q2612586,Lubiesz,
http://www.wikidata.org/entity/Q33332909,"Cmentarz rzym.-kat., ob. komunalny",http://www.wikidata.org/entity/Q2612586,Lubiesz,
http://www.wikidata.org/entity/Q33332960,Cmentarz przykościelny,http://www.wikidata.org/entity/Q6757307,Marcinkowice,
http://www.wikidata.org/entity/Q33332975,Cmentarz ewangelicki,http://www.wikidata.org/entity/Q6757307,Marcinkowice,
http://www.wikidata.org/entity/Q33332982,Cmentarz przykościelny,http://www.wikidata.org/entity/Q6774290,Martew,
http://www.wikidata.org/entity/Q33332986,Cmentarz przykościelny,http://www.wikidata.org/entity/Q2025291,Miłogoszcz,
http://www.wikidata.org/entity/Q33332990,"Cmentarz rzym.-kat., ob. komunalny",http://www.wikidata.org/entity/Q2025291,Miłogoszcz,
http://www.wikidata.org/entity/Q33332997,"Cmentarz katolicki, XIX/XX",http://www.wikidata.org/entity/Q7380917,Rusinowo,
http://www.wikidata.org/entity/Q33333004,Cmentarz przykościelny,http://www.wikidata.org/entity/Q2178441,Rzeczyca,
http://www.wikidata.org/entity/Q33333006,Cmentarz komunalny,http://www.wikidata.org/entity/Q2178441,Rzeczyca,
http://www.wikidata.org/entity/Q33333020,Cmentarz przykościelny,http://www.wikidata.org/entity/Q9347060,Strzaliny,
http://www.wikidata.org/entity/Q33333064,Cmentarz,http://www.wikidata.org/entity/Q989973,Tuczno,
http://www.wikidata.org/entity/Q33333090,"Cmentarz katolicki, ob. komunalny, XIX/XX",http://www.wikidata.org/entity/Q989973,Tuczno,
http://www.wikidata.org/entity/Q33333107,Cmentarz żydowski,http://www.wikidata.org/entity/Q989973,Tuczno,
http://www.wikidata.org/entity/Q33333139,Cmentarz choleryczny,http://www.wikidata.org/entity/Q989973,Tuczno,
http://www.wikidata.org/entity/Q33333296,Cmentarz grzebalny,http://www.wikidata.org/entity/Q8067916,Zdbowo,
http://www.wikidata.org/entity/Q33333309,Cmentarz katolicki,http://www.wikidata.org/entity/Q8067916,Zdbowo,
http://www.wikidata.org/entity/Q33333397,"Cmentarz ewangelicki, ob. rzym.-kat.",http://www.wikidata.org/entity/Q5286622,Dobino,
http://www.wikidata.org/entity/Q33333600,Cmentarz ewangelicki,http://www.wikidata.org/entity/Q6455054,Kłębowiec,
http://www.wikidata.org/entity/Q33333748,Cmentarz ewangelicki,http://www.wikidata.org/entity/Q8080899,Ługi Wałeckie,
http://www.wikidata.org/entity/Q33333834,Cmentarz,http://www.wikidata.org/entity/Q6960636,Nakielno,
http://www.wikidata.org/entity/Q33333987,Cmentarz,http://www.wikidata.org/entity/Q7377032,Rudki,
http://www.wikidata.org/entity/Q33334090,Cmentarz przykościelny,http://www.wikidata.org/entity/Q9324208,Rutwica,
http://www.wikidata.org/entity/Q33334107,"Cmentarz ewangelicki, ob. rzym.-kat.",http://www.wikidata.org/entity/Q9324208,Rutwica,
http://www.wikidata.org/entity/Q33334198,Cmentarz,http://www.wikidata.org/entity/Q2357756,Strączno,
http://www.wikidata.org/entity/Q33334218,"Cmentarz ewangelicki, ob. rzym.-kat.",http://www.wikidata.org/entity/Q2357756,Strączno,
http://www.wikidata.org/entity/Q33334319,Cmentarz,http://www.wikidata.org/entity/Q1750718,Szwecja,
http://www.wikidata.org/entity/Q33334420,Cmentarz katolicki,http://www.wikidata.org/entity/Q935744,Wałcz,Point(16.460679 53.266413)
http://www.wikidata.org/entity/Q33334455,"Cmentarz ewangelicki, ob. rzym.-kat.",http://www.wikidata.org/entity/Q935744,Wałcz,Point(16.459896 53.267982)
http://www.wikidata.org/entity/Q33334490,Cmentarz wojenny z 1945 r.,http://www.wikidata.org/entity/Q935744,Wałcz,
http://www.wikidata.org/entity/Q33335427,Cmentarz ewangelicki,http://www.wikidata.org/entity/Q5627556,Głowaczewo,
http://www.wikidata.org/entity/Q33335500,Cmentarz ewangelicki,,,
http://www.wikidata.org/entity/Q33379401,Cmentarz rzym.-kat. (najstarsza część),http://www.wikidata.org/entity/Q669157,Krasnosielc,Point(21.161944 53.031944)
http://www.wikidata.org/entity/Q33379751,Cmentarz rzym.-kat. (najstarsza część),http://www.wikidata.org/entity/Q8041169,Węgrzynowo,Point(21.036389 52.920833)
http://www.wikidata.org/entity/Q33379778,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q995141,Różan,Point(21.396667 52.893889)
http://www.wikidata.org/entity/Q33379881,Cmentarz rzym.-kat. (najstarsza część),http://www.wikidata.org/entity/Q5016006,Gąsewo Poduchowne,Point(21.215 52.973889)
http://www.wikidata.org/entity/Q33380005,Cmentarz rzym.-kat. (najstarsza część),http://www.wikidata.org/entity/Q2012205,Szelków,Point(21.207222 52.825556)
http://www.wikidata.org/entity/Q33380039,Cmentarz kościelny,http://www.wikidata.org/entity/Q2406134,Cegłów,Point(21.736667 52.147611)
http://www.wikidata.org/entity/Q33380055,Cmentarz kościelny,http://www.wikidata.org/entity/Q2406134,Cegłów,Point(21.737417 52.145917)
http://www.wikidata.org/entity/Q33380136,Cmentarz przy kościele,http://www.wikidata.org/entity/Q655415,Kiczki Pierwsze,Point(21.725833 52.078333)
http://www.wikidata.org/entity/Q33380277,Cmentarz kościelny,http://www.wikidata.org/entity/Q2492580,Dębe Wielkie,Point(21.439637 52.19875)
http://www.wikidata.org/entity/Q33380581,Cmentarz kościelny,http://www.wikidata.org/entity/Q1948945,Długa Kościelna,Point(21.34735 52.238781)
http://www.wikidata.org/entity/Q33381573,Cmentarz kościelny,http://www.wikidata.org/entity/Q6185239,Jeruzal,Point(21.847972 52.06475)
http://www.wikidata.org/entity/Q33382827,Cmentarz żydowski,http://www.wikidata.org/entity/Q983868,Mława,Point(20.400278 53.105)
http://www.wikidata.org/entity/Q33383711,Cmentarz przy kościele,http://www.wikidata.org/entity/Q5320618,Dąbrowa,Point(20.277917 52.966333)
http://www.wikidata.org/entity/Q33384008,Cmentarz wojenny z I wojny światowej,http://www.wikidata.org/entity/Q3330713,Pieńpole,Point(20.397861 52.970111)
http://www.wikidata.org/entity/Q33384252,Cmentarz wojenny z I wojny światowej,http://www.wikidata.org/entity/Q7061730,Nosarzewo Borowe,Point(20.512861 53.079472)
http://www.wikidata.org/entity/Q33384576,Cmentarz kościelny,http://www.wikidata.org/entity/Q627955,Wieczfnia Kościelna,Point(20.47625 53.194722)
http://www.wikidata.org/entity/Q33384666,Cmentarz – Mauzoleum ofiar terroru hitlerowskiego,http://www.wikidata.org/entity/Q3117935,Palmiry,Point(20.74459 52.33383)
http://www.wikidata.org/entity/Q33385097,Cmentarz rzym.-kat. św. Michała Archanioła,http://www.wikidata.org/entity/Q690039,Nowy Dwór Mazowiecki,Point(20.716111 52.426667)
http://www.wikidata.org/entity/Q33385309,Cmentarz garnizonowy twierdzy Modlin,http://www.wikidata.org/entity/Q690039,Nowy Dwór Mazowiecki,Point(20.66133 52.44162)
http://www.wikidata.org/entity/Q33385672,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q144773,Zakroczym,Point(20.61315 52.43762)
http://www.wikidata.org/entity/Q33385776,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q2615860,Czarnia,Point(21.209583 53.352639)
http://www.wikidata.org/entity/Q33385827,Cmentarz wojenny z I wojny światowej,http://www.wikidata.org/entity/Q664683,Chruśnice,Point(21.688833 52.928417)
http://www.wikidata.org/entity/Q33385905,Cmentarz przykościelny,http://www.wikidata.org/entity/Q1915100,Czerwin,Point(21.758972 52.950778)
http://www.wikidata.org/entity/Q33386094,Cmentarz kościelny,http://www.wikidata.org/entity/Q7198359,Piski,Point(21.861861 52.993667)
http://www.wikidata.org/entity/Q28673080,Cmentarz rzymskokatolicki w Obszy,http://www.wikidata.org/entity/Q2618632,Obsza,Point(22.963056 50.317222)
http://www.wikidata.org/entity/Q28673557,Cmentarz w Tereszpolu,http://www.wikidata.org/entity/Q3209644,Tereszpol,Point(22.883333 50.571389)
http://www.wikidata.org/entity/Q28673591,Stary Cmentarz w Krośnie,http://www.wikidata.org/entity/Q826068,Krosno,Point(21.755555555 49.696944444)
http://www.wikidata.org/entity/Q28673738,Cmentarz rzymskokatolicki w Zamchu,http://www.wikidata.org/entity/Q3574721,Zamch,Point(23.0375 50.318889)
http://www.wikidata.org/entity/Q28673881,Cmentarz św. Rocha w Białymstoku,,,Point(23.114722 53.148333)
http://www.wikidata.org/entity/Q28674036,Cmentarz wojenny nr 249 – Bolesław,http://www.wikidata.org/entity/Q2711963,Bolesław,Point(20.893908 50.274447)
http://www.wikidata.org/entity/Q28674038,Cmentarz wojenny nr 250 – Gręboszów,http://www.wikidata.org/entity/Q2102722,Gręboszów,Point(20.775844 50.246681)
http://www.wikidata.org/entity/Q28674055,Cmentarz ewangelicki w Stawiszynie,http://www.wikidata.org/entity/Q1002685,Stawiszyn,Point(18.116914 51.924082)
http://www.wikidata.org/entity/Q28674127,Cmentarz partyzancki w Osuchach,http://www.wikidata.org/entity/Q7108007,Osuchy,Point(22.966092 50.405381)
http://www.wikidata.org/entity/Q28674134,Cmentarz wojenny nr 73 – Szymbark,http://www.wikidata.org/entity/Q5191553,Szymbark,Point(21.063167 49.615222)
http://www.wikidata.org/entity/Q28674546,Cmentarz wojenny nr 208 – Niedomice,http://www.wikidata.org/entity/Q7031204,Niedomice,Point(20.8916 50.1043)
http://www.wikidata.org/entity/Q28674547,Cmentarz wojenny nr 355 – Żbikowice,http://www.wikidata.org/entity/Q8083129,Żbikowice,Point(20.585567 49.741111)
http://www.wikidata.org/entity/Q28674618,Cmentarz żołnierzy radzieckich w Morągu,http://www.wikidata.org/entity/Q139725,Morąg,Point(19.919167 53.9175)
http://www.wikidata.org/entity/Q28674695,Cmentarz przycerkiewny w Babicach,http://www.wikidata.org/entity/Q4837849,Babice,Point(22.915167 50.350611)
http://www.wikidata.org/entity/Q28674950,Cmentarz katolicki w Wiskitkach,http://www.wikidata.org/entity/Q655956,Wiskitki,Point(20.371388888 52.089444444)
http://www.wikidata.org/entity/Q28674957,Cmentarz protestancki w Wiskitkach,http://www.wikidata.org/entity/Q655956,Wiskitki,Point(20.38 52.081389)
http://www.wikidata.org/entity/Q28675637,Cmentarz wojskowy w Brodnicy,,,Point(19.411875 53.262242)
http://www.wikidata.org/entity/Q28675792,Cmentarz ewangelicki w Brodnicy przy ul. Sądowej,,,Point(19.39175 53.26075)
http://www.wikidata.org/entity/Q28675830,Cmentarz parafialny w Brodnicy,,,Point(19.392403 53.258983)
http://www.wikidata.org/entity/Q28675880,Cmentarz prawosławny w Obszy,http://www.wikidata.org/entity/Q2618632,Obsza,
http://www.wikidata.org/entity/Q28675890,Cmentarz prawosławny w Korchowie,http://www.wikidata.org/entity/Q2625936,Korchów Pierwszy,Point(22.785833 50.380556)
http://www.wikidata.org/entity/Q28676318,Cmentarz prawosławny w Zamchu,http://www.wikidata.org/entity/Q54155,województwo lubelskie,Point(23.021222 50.323028)
http://www.wikidata.org/entity/Q28960450,Cmentarz żydowski w Garwolinie,http://www.wikidata.org/entity/Q583896,Garwolin,Point(21.6464 51.8708)
http://www.wikidata.org/entity/Q28974010,Cmentarz żydowski w Grybowie,http://www.wikidata.org/entity/Q990669,Grybów,Point(20.928 49.6265)
http://www.wikidata.org/entity/Q29013673,Cmentarz żydowski w Jarosławiu,http://www.wikidata.org/entity/Q721928,Jarosław,Point(22.6414 50.0444)
http://www.wikidata.org/entity/Q29723409,Cmentarz Parafialny w Zduńskiej Woli,http://www.wikidata.org/entity/Q169237,Zduńska Wola,Point(18.940793 51.596894)
http://www.wikidata.org/entity/Q29876993,Cmentarz,http://www.wikidata.org/entity/Q7065942,Nowa,Point(15.525528 51.194208)
http://www.wikidata.org/entity/Q29964634,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q325124,Aleksandrów Kujawski,Point(18.685833 52.875556)
http://www.wikidata.org/entity/Q29964643,"Cmentarz wojenny z I wojny światowej (żołnierzy rosyjskich), Kurhan Kozacki, Kozacka Mogiła)",http://www.wikidata.org/entity/Q325124,Aleksandrów Kujawski,Point(18.68506864 52.88794937)
http://www.wikidata.org/entity/Q29964678,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q978523,Goszczewo,Point(18.628333 52.853333)
http://www.wikidata.org/entity/Q29964688,Cmentarz przykościelny,http://www.wikidata.org/entity/Q647425,Ostrowąs,Point(18.699167 52.829944)
http://www.wikidata.org/entity/Q29964703,Cmentarz przykościelny ok. 1905,http://www.wikidata.org/entity/Q2294288,Otłoczyn,Point(18.725028 52.9095)
http://www.wikidata.org/entity/Q29964716,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q656010,Bądkowo,Point(18.78 52.711944)
http://www.wikidata.org/entity/Q29964723,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q8080799,Łowiczek,Point(18.780556 52.745278)
http://www.wikidata.org/entity/Q29964735,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q985659,Ciechocinek,Point(18.779167 52.883611)
http://www.wikidata.org/entity/Q29964873,Cmentarz wojenny nr 83 z I wojny światowej,http://www.wikidata.org/entity/Q2813569,Wapienne,
http://www.wikidata.org/entity/Q29964913,Cmentarz przykościelny,http://www.wikidata.org/entity/Q544730,Zbrachlin,Point(18.874722 52.787694)
http://www.wikidata.org/entity/Q29964962,Cmentarz przykościelny,http://www.wikidata.org/entity/Q5612637,Grzybno,Point(19.305694 53.286528)
http://www.wikidata.org/entity/Q29964974,Cmentarz przykościelny (część południowa),http://www.wikidata.org/entity/Q6380023,Kawki,Point(19.190194 53.244611)
http://www.wikidata.org/entity/Q29965049,Cmentarz rzym.-kat. parafialny,http://www.wikidata.org/entity/Q690030,Brodnica,Point(19.394167 53.258889)
http://www.wikidata.org/entity/Q29965138,Cmentarz przykościelny,http://www.wikidata.org/entity/Q5119597,Cielęta,Point(19.4605 53.246556)
http://www.wikidata.org/entity/Q29965143,Kapliczka na cmentarzu przykościelnym,http://www.wikidata.org/entity/Q5119597,Cielęta,Point(19.460583 53.246292)
http://www.wikidata.org/entity/Q29965226,Cmentarz kościelny,http://www.wikidata.org/entity/Q6429616,Konojady,Point(19.229944 53.356694)
http://www.wikidata.org/entity/Q29965253,"Cmentarz przykościelny z grobem J. Niemojewskiego, zm. 1839 r.",http://www.wikidata.org/entity/Q387489,Świedziebnia,Point(19.553889 53.152278)
http://www.wikidata.org/entity/Q29965254,Brama wejściowa na teren cmentarza,http://www.wikidata.org/entity/Q387489,Świedziebnia,Point(19.553611 53.152417)
http://www.wikidata.org/entity/Q29965261,Cmentarz przykościelny,http://www.wikidata.org/entity/Q7208718,Pokrzydowo,Point(19.481111 53.328333)
http://www.wikidata.org/entity/Q29965264,Ogrodzenie terenu kościoła i cmentarza,http://www.wikidata.org/entity/Q7208718,Pokrzydowo,Point(19.4815 53.328389)
http://www.wikidata.org/entity/Q29965289,Cmentarz parafialny,http://www.wikidata.org/entity/Q4940279,Boluminek,Point(18.305361 53.161528)
http://www.wikidata.org/entity/Q29965424,Cmentarz przy kościele,http://www.wikidata.org/entity/Q2755618,Łąsko Wielkie,Point(17.8245 53.343361)
http://www.wikidata.org/entity/Q29965427,Ogrodzenie cmentarza od strony południowo-zachodniej,http://www.wikidata.org/entity/Q2755618,Łąsko Wielkie,Point(17.824667 53.343)
http://www.wikidata.org/entity/Q29965435,Cmentarz przykościelny,http://www.wikidata.org/entity/Q2119969,Mąkowarsko,Point(17.811111 53.404806)
http://www.wikidata.org/entity/Q29965457,Cmentarz przykościelny,http://www.wikidata.org/entity/Q949188,Osielsko,Point(18.078528 53.186194)
http://www.wikidata.org/entity/Q29965476,Cmentarz kościelny (zadrzewiony teren przykościelny),http://www.wikidata.org/entity/Q6439490,Kruszyn,Point(17.842444 53.155722)
http://www.wikidata.org/entity/Q29965521,Cmentarz rzym.-kat. św. Stanisława Kostki,http://www.wikidata.org/entity/Q161912,Solec Kujawski,Point(18.226875 53.081485)
http://www.wikidata.org/entity/Q29974299,Cmentarz rzym.-kat. z mauzoleami i kostnicą,http://www.wikidata.org/entity/Q161962,Chełmno,Point(18.421389 53.346389)
http://www.wikidata.org/entity/Q29974459,Cmentarz ewangelicki przy dawnym zborze,http://www.wikidata.org/entity/Q5289404,Dolne Wymiary,Point(18.542722 53.388778)
http://www.wikidata.org/entity/Q29974462,Cmentarz ewangelicki przy dawnym zborze,http://www.wikidata.org/entity/Q9210508,Dołki,Point(18.488278 53.355833)
http://www.wikidata.org/entity/Q29974465,Zespół cmentarzy ewangelickich,http://www.wikidata.org/entity/Q6419655,Klamry,
http://www.wikidata.org/entity/Q29974467,Cmentarz ewangelicki nowy,http://www.wikidata.org/entity/Q6419655,Klamry,Point(18.515278 53.363139)
http://www.wikidata.org/entity/Q29974471,Cmentarz ewangelicki stary,http://www.wikidata.org/entity/Q6419655,Klamry,Point(18.516056 53.3625)
http://www.wikidata.org/entity/Q29974474,Cmentarz ofiar hitleryzmu wraz z nagrobkami i obeliskiem,http://www.wikidata.org/entity/Q6419655,Klamry,Point(18.521944 53.355944)
http://www.wikidata.org/entity/Q29974481,Cmentarz ewangelicki,http://www.wikidata.org/entity/Q6427441,Kolno,Point(18.496944 53.388056)
http://www.wikidata.org/entity/Q29974484,Cmentarz ewangelicki,http://www.wikidata.org/entity/Q6799340,Małe Łunawy,Point(18.598333 53.378472)
http://www.wikidata.org/entity/Q29974807,Cmentarz ewangelicki,http://www.wikidata.org/entity/Q2552245,Kokocko,Point(18.329167 53.275556)
http://www.wikidata.org/entity/Q29975064,Relikty cmentarza,http://www.wikidata.org/entity/Q4769631,Annowo,Point(18.924444 53.468056)
http://www.wikidata.org/entity/Q29975101,Cmentarz rodowy rodziny Bielerów,http://www.wikidata.org/entity/Q2200306,Mełno,
http://www.wikidata.org/entity/Q29975381,Cmentarz parafialny rzym.-kat.,http://www.wikidata.org/entity/Q345233,Łasin,Point(19.088611 53.518333)
http://www.wikidata.org/entity/Q29975559,Cmentarz przykościelny,http://www.wikidata.org/entity/Q7664566,Szembruk,Point(19.015194 53.569139)
http://www.wikidata.org/entity/Q29975692,Cmentarz rzym.-kat. parafii św. Mikołaja,http://www.wikidata.org/entity/Q990799,Gniewkowo,Point(18.403694 52.900694)
http://www.wikidata.org/entity/Q29975768,Cmentarz rodowy,http://www.wikidata.org/entity/Q942354,Markowo,Point(18.48375 52.881389)
http://www.wikidata.org/entity/Q29975871,Cmentarz przykościelny (otoczenie stanowiące działkę nr 82),http://www.wikidata.org/entity/Q378821,Inowrocław,Point(18.260417 52.800417)
http://www.wikidata.org/entity/Q29975881,Cmentarz rzym.-kat. parafii św. Mikołaja,http://www.wikidata.org/entity/Q378821,Inowrocław,Point(18.281556 52.787333)
http://www.wikidata.org/entity/Q29975884,Cmentarz rzym-kat. parafii Zwiastowania NMP,http://www.wikidata.org/entity/Q378821,Inowrocław,Point(18.260417 52.805778)
http://www.wikidata.org/entity/Q29976030,Cmentarz przykościelny,http://www.wikidata.org/entity/Q4572094,Orłowo,Point(18.273833 52.841556)
http://www.wikidata.org/entity/Q29976120,Cmentarz przykościelny (zadrzewiony teren przykościelny),http://www.wikidata.org/entity/Q11764085,Ludzisko,Point(18.168056 52.725667)
http://www.wikidata.org/entity/Q29976357,Cmentarz rzym.-kat. parafii św. Bonawentury,http://www.wikidata.org/entity/Q999632,Pakość,Point(18.076389 52.8084174)
http://www.wikidata.org/entity/Q29976405,Cmentarz przykościelny,http://www.wikidata.org/entity/Q6647301,Liszkowo,Point(18.225167 52.888444)
http://www.wikidata.org/entity/Q29976409,Cmentarz rzym.-kat. parafii św. Anny,http://www.wikidata.org/entity/Q6647301,Liszkowo,Point(18.224167 52.887667)
http://www.wikidata.org/entity/Q29976464,Cmentarz przykościelny,http://www.wikidata.org/entity/Q6558804,Lisewo Kościelne,Point(18.078333 52.910417)
http://www.wikidata.org/entity/Q29976496,Cmentarz rodowy,http://www.wikidata.org/entity/Q7853476,Tupadły,Point(18.173306 52.920361)
http://www.wikidata.org/entity/Q29976500,Cmentarz przykościelny (starodrzew i działka nr 77),http://www.wikidata.org/entity/Q888877,Bobrowniki,Point(18.953222 52.779444)
http://www.wikidata.org/entity/Q29976502,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q888877,Bobrowniki,Point(18.948611 52.784444)
http://www.wikidata.org/entity/Q29976511,Cmentarz ewangelicki,http://www.wikidata.org/entity/Q9344292,Stary Bógpomóż,Point(18.977556 52.75575)
http://www.wikidata.org/entity/Q29976521,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q995806,Dobrzyń nad Wisłą,Point(19.318333 52.640833)
http://www.wikidata.org/entity/Q29976550,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q1954646,Mokowo,Point(19.346111 52.695278)
http://www.wikidata.org/entity/Q29976573,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q984964,Kikół,Point(19.121861 52.909056)
http://www.wikidata.org/entity/Q29976706,Cmentarz przykościelny (starodrzew i działka nr 286),http://www.wikidata.org/entity/Q7848364,Trutowo,Point(19.051667 52.961139)
http://www.wikidata.org/entity/Q29976750,Cmentarz ewangelicki (nieczynny),http://www.wikidata.org/entity/Q4981503,Brzeźno,Point(19.056944 52.849444)
http://www.wikidata.org/entity/Q29976751,Cmentarz ewangelicki (nieczynny),,,Point(19.169333 52.800833)
http://www.wikidata.org/entity/Q29976771,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q6556649,Lipno,Point(19.187333 52.843889)
http://www.wikidata.org/entity/Q29976774,Cmentarz ewangelicki,http://www.wikidata.org/entity/Q6556649,Lipno,Point(19.190833 52.841667)
http://www.wikidata.org/entity/Q29976782,Cmentarz ewangelicki,http://www.wikidata.org/entity/Q4937796,Boguchwała,Point(19.409167 52.826722)
http://www.wikidata.org/entity/Q30034812,Cmentarz komunalny,http://www.wikidata.org/entity/Q41252,Bydgoszcz,Point(17.970694 53.115111)
http://www.wikidata.org/entity/Q30035348,Zespół cmentarzy,http://www.wikidata.org/entity/Q123511,Grudziądz,Point(18.763611 53.474444)
http://www.wikidata.org/entity/Q30035350,Cmentarz ewangelicki,http://www.wikidata.org/entity/Q123511,Grudziądz,Point(18.760806 53.476028)
http://www.wikidata.org/entity/Q30035360,Cmentarz rzym.-kat. - historyczna część katolicka z nagrobkiem G. Jalkowskiego,http://www.wikidata.org/entity/Q123511,Grudziądz,Point(18.763611 53.474444)
http://www.wikidata.org/entity/Q30035362,Cmentarz żydowski,http://www.wikidata.org/entity/Q123511,Grudziądz,Point(18.761278 53.4765)
http://www.wikidata.org/entity/Q30035510,Cmentarz przy kaplicy,http://www.wikidata.org/entity/Q47554,Toruń,Point(18.540944 53.054)
http://www.wikidata.org/entity/Q30035518,"Cmentarz komunalny (d. samobójców, tzw. Szmalcówka)",http://www.wikidata.org/entity/Q47554,Toruń,Point(18.610556 53.033333)
http://www.wikidata.org/entity/Q30035520,Cmentarz ewangelicko-augsburski (nieczynny),http://www.wikidata.org/entity/Q47554,Toruń,Point(18.592694 53.0150567)
http://www.wikidata.org/entity/Q30037425,Cmentarz rzym.-kat. św. Michała Archanioła - układ przestrzenny z drzewostanem,http://www.wikidata.org/entity/Q1003283,Kcynia,Point(17.496389 52.993611)
http://www.wikidata.org/entity/Q30037436,Cmentarz rzym.-kat. św. Michała (starsza część),http://www.wikidata.org/entity/Q1003283,Kcynia,Point(17.503222 53.0)
http://www.wikidata.org/entity/Q30037528,Cmentarz rzym.-kat. św. Wawrzyńca i św. Stanisława,http://www.wikidata.org/entity/Q988576,Nakło nad Notecią,Point(17.579444 53.1380568)
http://www.wikidata.org/entity/Q30037561,Cmentarz wojenny (ofiar terroru) z II wojny światowej,http://www.wikidata.org/entity/Q984100,Potulice,Point(17.686222 53.120278)
http://www.wikidata.org/entity/Q30037568,Cmentarz rzym.-kat. św. Mikołaja,http://www.wikidata.org/entity/Q8081892,Ślesin,Point(17.706667 53.164444)
http://www.wikidata.org/entity/Q30037570,Cmentarz rzym.-kat. św. Stanisława,http://www.wikidata.org/entity/Q7849019,Trzeciewnica,Point(17.628222 53.157778)
http://www.wikidata.org/entity/Q30037608,Cmentarz rzym.-kat. parafii św. Wojciecha,http://www.wikidata.org/entity/Q984751,Sadki,Point(17.451111 53.156389)
http://www.wikidata.org/entity/Q30037699,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q9375949,Witowo,Point(18.668694 52.580278)
http://www.wikidata.org/entity/Q30037749,Cmentarz przykościelny (starodrzew i działka nr 158),http://www.wikidata.org/entity/Q984975,Osięciny,Point(18.720917 52.629444)
http://www.wikidata.org/entity/Q30037780,Cmentarz rzym.-kat.,http://www.wikidata.org/entity/Q7385691,Rzeczyca,Point(18.453889 52.565694)
http://www.wikidata.org/entity/Q30037867,Cmentarz przykościelny - otoczenie kościoła stanowiące działkę nr 489,http://www.wikidata.org/entity/Q9397263,Żałe,Point(19.310444 53.026083)
http://www.wikidata.org/entity/Q30037897,Cmentarz przykościelny,http://www.wikidata.org/entity/Q7398180,Sadłowo,Point(19.512917 53.087694)
http://www.wikidata.org/entity/Q30037932,"Kwatera grobowa rodziny Chełmickich, na cmentarzu parafialnym",http://www.wikidata.org/entity/Q984967,Skrwilno,Point(19.620389 53.011556)
http://www.wikidata.org/entity/Q30038003,Cmentarz przykościelny,http://www.wikidata.org/entity/Q1983999,Duża Cerkwica,Point(17.564667 53.531528)
http://www.wikidata.org/entity/Q30038050,Cmentarz rzym.-kat. parafii św. Bartłomieja,http://www.wikidata.org/entity/Q324888,Sępólno Krajeńskie,Point(17.534722 53.456111)
http://www.wikidata.org/entity/Q30038072,Cmentarz przykościelny rzym.-kat. parafii św. Mateusza,http://www.wikidata.org/entity/Q7976980,Wałdowo,Point(17.687222 53.472861)
http://www.wikidata.org/entity/Q30038190,Cmentarz przykościelny,http://www.wikidata.org/entity/Q7380106,Runowo Krajeńskie,Point(17.451389 53.323861)
